
--- Run started 2026-02-03 10:50:40 ---

======================================================================
CREATING NEW MODEL
======================================================================

Starting fresh with epsilon: 1.0000
======================================================================

Starting DQN training for 500000 episodes...
Episode 1000/500000, Total Reward: 34739, Epsilon: 0.0100, Buffer: 100000
Episode 52000/500000, Total Reward: 38160, Epsilon: 0.0100, Buffer: 100000
Episode 53000/500000, Total Reward: 32134, Epsilon: 0.0100, Buffer: 100000
Episode 54000/500000, Total Reward: 17956, Epsilon: 0.0100, Buffer: 100000
Episode 55000/500000, Total Reward: 23501, Epsilon: 0.0100, Buffer: 100000
Episode 56000/500000, Total Reward: 31400, Epsilon: 0.0100, Buffer: 100000
Episode 57000/500000, Total Reward: 21629, Epsilon: 0.0100, Buffer: 100000
Episode 58000/500000, Total Reward: 33950, Epsilon: 0.0100, Buffer: 100000
Episode 59000/500000, Total Reward: 32548, Epsilon: 0.0100, Buffer: 100000
Episode 60000/500000, Total Reward: 40195, Epsilon: 0.0100, Buffer: 100000
Episode 61000/500000, Total Reward: 33011, Epsilon: 0.0100, Buffer: 100000
Episode 62000/500000, Total Reward: 33274, Epsilon: 0.0100, Buffer: 100000
Episode 63000/500000, Total Reward: 26505, Epsilon: 0.0100, Buffer: 100000
Episode 64000/500000, Total Reward: 90, Epsilon: 0.0100, Buffer: 100000
Episode 65000/500000, Total Reward: 35279, Epsilon: 0.0100, Buffer: 100000
Episode 66000/500000, Total Reward: 31446, Epsilon: 0.0100, Buffer: 100000
Episode 67000/500000, Total Reward: 28565, Epsilon: 0.0100, Buffer: 100000
Episode 68000/500000, Total Reward: 36795, Epsilon: 0.0100, Buffer: 100000
Episode 69000/500000, Total Reward: 26667, Epsilon: 0.0100, Buffer: 100000
Episode 70000/500000, Total Reward: 29875, Epsilon: 0.0100, Buffer: 100000
Episode 71000/500000, Total Reward: 35273, Epsilon: 0.0100, Buffer: 100000
Episode 72000/500000, Total Reward: 31421, Epsilon: 0.0100, Buffer: 100000
Episode 73000/500000, Total Reward: 33346, Epsilon: 0.0100, Buffer: 100000
Episode 74000/500000, Total Reward: 32638, Epsilon: 0.0100, Buffer: 100000
Episode 75000/500000, Total Reward: 34714, Epsilon: 0.0100, Buffer: 100000
Episode 76000/500000, Total Reward: 38320, Epsilon: 0.0100, Buffer: 100000
Episode 77000/500000, Total Reward: 27521, Epsilon: 0.0100, Buffer: 100000
Episode 78000/500000, Total Reward: 23255, Epsilon: 0.0100, Buffer: 100000
Episode 79000/500000, Total Reward: 33317, Epsilon: 0.0100, Buffer: 100000
Episode 80000/500000, Total Reward: 32233, Epsilon: 0.0100, Buffer: 100000
Episode 81000/500000, Total Reward: 30519, Epsilon: 0.0100, Buffer: 100000
Episode 82000/500000, Total Reward: 33795, Epsilon: 0.0100, Buffer: 100000
Episode 83000/500000, Total Reward: 34900, Epsilon: 0.0100, Buffer: 100000
Episode 84000/500000, Total Reward: 18225, Epsilon: 0.0100, Buffer: 100000
Episode 85000/500000, Total Reward: 23935, Epsilon: 0.0100, Buffer: 100000
Episode 86000/500000, Total Reward: 41604, Epsilon: 0.0100, Buffer: 100000
Episode 87000/500000, Total Reward: 40847, Epsilon: 0.0100, Buffer: 100000
Episode 88000/500000, Total Reward: 29175, Epsilon: 0.0100, Buffer: 100000
Episode 89000/500000, Total Reward: 29680, Epsilon: 0.0100, Buffer: 100000
Episode 90000/500000, Total Reward: 32515, Epsilon: 0.0100, Buffer: 100000
Episode 91000/500000, Total Reward: 32893, Epsilon: 0.0100, Buffer: 100000
Episode 92000/500000, Total Reward: 15196, Epsilon: 0.0100, Buffer: 100000
Episode 93000/500000, Total Reward: 24991, Epsilon: 0.0100, Buffer: 100000
Episode 94000/500000, Total Reward: 32084, Epsilon: 0.0100, Buffer: 100000
Episode 95000/500000, Total Reward: 28946, Epsilon: 0.0100, Buffer: 100000
Episode 96000/500000, Total Reward: 36328, Epsilon: 0.0100, Buffer: 100000
Episode 97000/500000, Total Reward: 27081, Epsilon: 0.0100, Buffer: 100000
Episode 98000/500000, Total Reward: 28968, Epsilon: 0.0100, Buffer: 100000
Episode 99000/500000, Total Reward: 38195, Epsilon: 0.0100, Buffer: 100000
Episode 100000/500000, Total Reward: 29249, Epsilon: 0.0100, Buffer: 100000
Episode 101000/500000, Total Reward: 35237, Epsilon: 0.0100, Buffer: 100000
Episode 102000/500000, Total Reward: 31352, Epsilon: 0.0100, Buffer: 100000
Episode 103000/500000, Total Reward: 26263, Epsilon: 0.0100, Buffer: 100000
Episode 104000/500000, Total Reward: 35590, Epsilon: 0.0100, Buffer: 100000
Episode 105000/500000, Total Reward: 20330, Epsilon: 0.0100, Buffer: 100000
Episode 106000/500000, Total Reward: 36654, Epsilon: 0.0100, Buffer: 100000
Episode 107000/500000, Total Reward: 30642, Epsilon: 0.0100, Buffer: 100000
Episode 108000/500000, Total Reward: 35478, Epsilon: 0.0100, Buffer: 100000
Episode 109000/500000, Total Reward: 23884, Epsilon: 0.0100, Buffer: 100000
Episode 110000/500000, Total Reward: 426, Epsilon: 0.0100, Buffer: 100000
Episode 111000/500000, Total Reward: 28562, Epsilon: 0.0100, Buffer: 100000
Episode 112000/500000, Total Reward: 632, Epsilon: 0.0100, Buffer: 100000
Episode 113000/500000, Total Reward: 35318, Epsilon: 0.0100, Buffer: 100000
Episode 114000/500000, Total Reward: 27086, Epsilon: 0.0100, Buffer: 100000
Episode 115000/500000, Total Reward: 29562, Epsilon: 0.0100, Buffer: 100000
Episode 116000/500000, Total Reward: 34964, Epsilon: 0.0100, Buffer: 100000
Episode 117000/500000, Total Reward: 25619, Epsilon: 0.0100, Buffer: 100000
Episode 118000/500000, Total Reward: 39543, Epsilon: 0.0100, Buffer: 100000
Episode 119000/500000, Total Reward: 35621, Epsilon: 0.0100, Buffer: 100000
Episode 120000/500000, Total Reward: 40655, Epsilon: 0.0100, Buffer: 100000
Episode 121000/500000, Total Reward: 36424, Epsilon: 0.0100, Buffer: 100000
Episode 122000/500000, Total Reward: 33822, Epsilon: 0.0100, Buffer: 100000
Episode 123000/500000, Total Reward: 29360, Epsilon: 0.0100, Buffer: 100000
Episode 124000/500000, Total Reward: 29622, Epsilon: 0.0100, Buffer: 100000
Episode 125000/500000, Total Reward: 29936, Epsilon: 0.0100, Buffer: 100000
Episode 126000/500000, Total Reward: 34446, Epsilon: 0.0100, Buffer: 100000
Episode 127000/500000, Total Reward: 31672, Epsilon: 0.0100, Buffer: 100000
Episode 128000/500000, Total Reward: 39023, Epsilon: 0.0100, Buffer: 100000
Episode 129000/500000, Total Reward: 23545, Epsilon: 0.0100, Buffer: 100000
Episode 130000/500000, Total Reward: 30706, Epsilon: 0.0100, Buffer: 100000
Episode 131000/500000, Total Reward: 40430, Epsilon: 0.0100, Buffer: 100000
Episode 132000/500000, Total Reward: 33804, Epsilon: 0.0100, Buffer: 100000
Episode 133000/500000, Total Reward: 26439, Epsilon: 0.0100, Buffer: 100000
Episode 134000/500000, Total Reward: 35048, Epsilon: 0.0100, Buffer: 100000
Episode 135000/500000, Total Reward: 38387, Epsilon: 0.0100, Buffer: 100000
Episode 136000/500000, Total Reward: 402, Epsilon: 0.0100, Buffer: 100000
Episode 137000/500000, Total Reward: 35262, Epsilon: 0.0100, Buffer: 100000
Episode 138000/500000, Total Reward: 35177, Epsilon: 0.0100, Buffer: 100000
Episode 139000/500000, Total Reward: 27148, Epsilon: 0.0100, Buffer: 100000
Episode 140000/500000, Total Reward: 39335, Epsilon: 0.0100, Buffer: 100000
Episode 141000/500000, Total Reward: 34649, Epsilon: 0.0100, Buffer: 100000
Episode 142000/500000, Total Reward: 38686, Epsilon: 0.0100, Buffer: 100000
Episode 143000/500000, Total Reward: 33702, Epsilon: 0.0100, Buffer: 100000
Episode 144000/500000, Total Reward: 24920, Epsilon: 0.0100, Buffer: 100000
Episode 145000/500000, Total Reward: 35083, Epsilon: 0.0100, Buffer: 100000
Episode 146000/500000, Total Reward: 28487, Epsilon: 0.0100, Buffer: 100000
Episode 147000/500000, Total Reward: 32296, Epsilon: 0.0100, Buffer: 100000
Episode 148000/500000, Total Reward: 35075, Epsilon: 0.0100, Buffer: 100000
Episode 149000/500000, Total Reward: 32968, Epsilon: 0.0100, Buffer: 100000
Episode 150000/500000, Total Reward: 33037, Epsilon: 0.0100, Buffer: 100000
Episode 151000/500000, Total Reward: 39473, Epsilon: 0.0100, Buffer: 100000
Episode 152000/500000, Total Reward: 28379, Epsilon: 0.0100, Buffer: 100000
Episode 153000/500000, Total Reward: 21646, Epsilon: 0.0100, Buffer: 100000
Episode 154000/500000, Total Reward: 26773, Epsilon: 0.0100, Buffer: 100000
Episode 155000/500000, Total Reward: 34966, Epsilon: 0.0100, Buffer: 100000
Episode 156000/500000, Total Reward: 32535, Epsilon: 0.0100, Buffer: 100000
Episode 157000/500000, Total Reward: 23626, Epsilon: 0.0100, Buffer: 100000
Episode 158000/500000, Total Reward: 32148, Epsilon: 0.0100, Buffer: 100000
Episode 159000/500000, Total Reward: 39526, Epsilon: 0.0100, Buffer: 100000
Episode 160000/500000, Total Reward: 30641, Epsilon: 0.0100, Buffer: 100000
Episode 161000/500000, Total Reward: 32183, Epsilon: 0.0100, Buffer: 100000
Episode 162000/500000, Total Reward: 29499, Epsilon: 0.0100, Buffer: 100000
Episode 163000/500000, Total Reward: 30392, Epsilon: 0.0100, Buffer: 100000
Episode 164000/500000, Total Reward: 31372, Epsilon: 0.0100, Buffer: 100000
Episode 165000/500000, Total Reward: 32329, Epsilon: 0.0100, Buffer: 100000
Episode 166000/500000, Total Reward: 30335, Epsilon: 0.0100, Buffer: 100000
Episode 167000/500000, Total Reward: 38626, Epsilon: 0.0100, Buffer: 100000
Episode 168000/500000, Total Reward: 31491, Epsilon: 0.0100, Buffer: 100000
Episode 169000/500000, Total Reward: 37882, Epsilon: 0.0100, Buffer: 100000
Episode 170000/500000, Total Reward: 32153, Epsilon: 0.0100, Buffer: 100000
Episode 171000/500000, Total Reward: 37663, Epsilon: 0.0100, Buffer: 100000
Episode 172000/500000, Total Reward: 27085, Epsilon: 0.0100, Buffer: 100000
Episode 173000/500000, Total Reward: 25277, Epsilon: 0.0100, Buffer: 100000
Episode 174000/500000, Total Reward: 35562, Epsilon: 0.0100, Buffer: 100000
Episode 175000/500000, Total Reward: 26471, Epsilon: 0.0100, Buffer: 100000
Episode 176000/500000, Total Reward: 35939, Epsilon: 0.0100, Buffer: 100000
Episode 177000/500000, Total Reward: 22653, Epsilon: 0.0100, Buffer: 100000
Episode 178000/500000, Total Reward: 28795, Epsilon: 0.0100, Buffer: 100000
Episode 179000/500000, Total Reward: 33390, Epsilon: 0.0100, Buffer: 100000
Episode 180000/500000, Total Reward: 27602, Epsilon: 0.0100, Buffer: 100000
Episode 181000/500000, Total Reward: 38310, Epsilon: 0.0100, Buffer: 100000
Episode 182000/500000, Total Reward: 36689, Epsilon: 0.0100, Buffer: 100000
Episode 183000/500000, Total Reward: 26212, Epsilon: 0.0100, Buffer: 100000
Episode 184000/500000, Total Reward: 26768, Epsilon: 0.0100, Buffer: 100000
Episode 185000/500000, Total Reward: 32644, Epsilon: 0.0100, Buffer: 100000
Episode 186000/500000, Total Reward: 31059, Epsilon: 0.0100, Buffer: 100000
Episode 187000/500000, Total Reward: 35246, Epsilon: 0.0100, Buffer: 100000
Episode 188000/500000, Total Reward: 29118, Epsilon: 0.0100, Buffer: 100000
Episode 189000/500000, Total Reward: 37299, Epsilon: 0.0100, Buffer: 100000
Episode 190000/500000, Total Reward: 29836, Epsilon: 0.0100, Buffer: 100000
Episode 191000/500000, Total Reward: 36171, Epsilon: 0.0100, Buffer: 100000
Episode 192000/500000, Total Reward: 23964, Epsilon: 0.0100, Buffer: 100000
Episode 193000/500000, Total Reward: 37908, Epsilon: 0.0100, Buffer: 100000
Episode 194000/500000, Total Reward: 31828, Epsilon: 0.0100, Buffer: 100000
Episode 195000/500000, Total Reward: 35173, Epsilon: 0.0100, Buffer: 100000
Episode 196000/500000, Total Reward: 27270, Epsilon: 0.0100, Buffer: 100000
Episode 197000/500000, Total Reward: 28540, Epsilon: 0.0100, Buffer: 100000
Episode 198000/500000, Total Reward: 39785, Epsilon: 0.0100, Buffer: 100000
Episode 199000/500000, Total Reward: 24219, Epsilon: 0.0100, Buffer: 100000
Episode 200000/500000, Total Reward: 29163, Epsilon: 0.0100, Buffer: 100000
Episode 201000/500000, Total Reward: 34521, Epsilon: 0.0100, Buffer: 100000
Episode 202000/500000, Total Reward: 32644, Epsilon: 0.0100, Buffer: 100000
Episode 203000/500000, Total Reward: 40822, Epsilon: 0.0100, Buffer: 100000
Episode 204000/500000, Total Reward: 20566, Epsilon: 0.0100, Buffer: 100000
Episode 205000/500000, Total Reward: 34253, Epsilon: 0.0100, Buffer: 100000
Episode 206000/500000, Total Reward: 28200, Epsilon: 0.0100, Buffer: 100000
Episode 207000/500000, Total Reward: 34509, Epsilon: 0.0100, Buffer: 100000
Episode 208000/500000, Total Reward: 33463, Epsilon: 0.0100, Buffer: 100000
Episode 209000/500000, Total Reward: 26729, Epsilon: 0.0100, Buffer: 100000
Episode 210000/500000, Total Reward: 32418, Epsilon: 0.0100, Buffer: 100000
Episode 211000/500000, Total Reward: 33684, Epsilon: 0.0100, Buffer: 100000
Episode 212000/500000, Total Reward: 27287, Epsilon: 0.0100, Buffer: 100000
Episode 213000/500000, Total Reward: 24065, Epsilon: 0.0100, Buffer: 100000
Episode 214000/500000, Total Reward: 30601, Epsilon: 0.0100, Buffer: 100000
Episode 215000/500000, Total Reward: 37200, Epsilon: 0.0100, Buffer: 100000
Episode 216000/500000, Total Reward: 32768, Epsilon: 0.0100, Buffer: 100000
Episode 217000/500000, Total Reward: 21987, Epsilon: 0.0100, Buffer: 100000
Episode 218000/500000, Total Reward: 25519, Epsilon: 0.0100, Buffer: 100000
Episode 219000/500000, Total Reward: 24017, Epsilon: 0.0100, Buffer: 100000
Episode 220000/500000, Total Reward: 26935, Epsilon: 0.0100, Buffer: 100000
Episode 221000/500000, Total Reward: 35160, Epsilon: 0.0100, Buffer: 100000
Episode 222000/500000, Total Reward: 22519, Epsilon: 0.0100, Buffer: 100000
Episode 223000/500000, Total Reward: 36005, Epsilon: 0.0100, Buffer: 100000
Episode 224000/500000, Total Reward: 30986, Epsilon: 0.0100, Buffer: 100000
Episode 225000/500000, Total Reward: 33314, Epsilon: 0.0100, Buffer: 100000
Episode 226000/500000, Total Reward: 24878, Epsilon: 0.0100, Buffer: 100000
Episode 227000/500000, Total Reward: 26761, Epsilon: 0.0100, Buffer: 100000
Episode 228000/500000, Total Reward: 35324, Epsilon: 0.0100, Buffer: 100000
Episode 229000/500000, Total Reward: 36233, Epsilon: 0.0100, Buffer: 100000
Episode 230000/500000, Total Reward: 34687, Epsilon: 0.0100, Buffer: 100000
Episode 231000/500000, Total Reward: 36426, Epsilon: 0.0100, Buffer: 100000
Episode 232000/500000, Total Reward: 27846, Epsilon: 0.0100, Buffer: 100000
Episode 233000/500000, Total Reward: 21770, Epsilon: 0.0100, Buffer: 100000
Episode 234000/500000, Total Reward: 41112, Epsilon: 0.0100, Buffer: 100000
Episode 235000/500000, Total Reward: 26411, Epsilon: 0.0100, Buffer: 100000
Episode 236000/500000, Total Reward: 25884, Epsilon: 0.0100, Buffer: 100000
Episode 237000/500000, Total Reward: 18797, Epsilon: 0.0100, Buffer: 100000
Episode 238000/500000, Total Reward: 36193, Epsilon: 0.0100, Buffer: 100000
Episode 239000/500000, Total Reward: 26398, Epsilon: 0.0100, Buffer: 100000
Episode 240000/500000, Total Reward: 39673, Epsilon: 0.0100, Buffer: 100000
Episode 241000/500000, Total Reward: 34404, Epsilon: 0.0100, Buffer: 100000
Episode 242000/500000, Total Reward: 25280, Epsilon: 0.0100, Buffer: 100000
Episode 243000/500000, Total Reward: 36323, Epsilon: 0.0100, Buffer: 100000
Episode 244000/500000, Total Reward: 40729, Epsilon: 0.0100, Buffer: 100000
Episode 245000/500000, Total Reward: 24685, Epsilon: 0.0100, Buffer: 100000
Episode 246000/500000, Total Reward: 35180, Epsilon: 0.0100, Buffer: 100000
Episode 247000/500000, Total Reward: 36498, Epsilon: 0.0100, Buffer: 100000
Episode 248000/500000, Total Reward: 32312, Epsilon: 0.0100, Buffer: 100000
Episode 249000/500000, Total Reward: 32551, Epsilon: 0.0100, Buffer: 100000
Episode 250000/500000, Total Reward: 23654, Epsilon: 0.0100, Buffer: 100000
Episode 251000/500000, Total Reward: 36376, Epsilon: 0.0100, Buffer: 100000
Episode 252000/500000, Total Reward: 29022, Epsilon: 0.0100, Buffer: 100000
Episode 253000/500000, Total Reward: 32782, Epsilon: 0.0100, Buffer: 100000
Episode 254000/500000, Total Reward: 23013, Epsilon: 0.0100, Buffer: 100000
Episode 255000/500000, Total Reward: 38030, Epsilon: 0.0100, Buffer: 100000
Episode 256000/500000, Total Reward: 29986, Epsilon: 0.0100, Buffer: 100000
Episode 257000/500000, Total Reward: 36880, Epsilon: 0.0100, Buffer: 100000
Episode 258000/500000, Total Reward: 37606, Epsilon: 0.0100, Buffer: 100000
Episode 259000/500000, Total Reward: 36592, Epsilon: 0.0100, Buffer: 100000
Episode 260000/500000, Total Reward: 28541, Epsilon: 0.0100, Buffer: 100000
Episode 261000/500000, Total Reward: 23886, Epsilon: 0.0100, Buffer: 100000
Episode 262000/500000, Total Reward: 33008, Epsilon: 0.0100, Buffer: 100000
Episode 263000/500000, Total Reward: 22980, Epsilon: 0.0100, Buffer: 100000
Episode 264000/500000, Total Reward: 31623, Epsilon: 0.0100, Buffer: 100000
Episode 265000/500000, Total Reward: 27523, Epsilon: 0.0100, Buffer: 100000
Episode 266000/500000, Total Reward: 32993, Epsilon: 0.0100, Buffer: 100000
Episode 267000/500000, Total Reward: 32855, Epsilon: 0.0100, Buffer: 100000
Episode 268000/500000, Total Reward: 36936, Epsilon: 0.0100, Buffer: 100000
Episode 269000/500000, Total Reward: 33240, Epsilon: 0.0100, Buffer: 100000
Episode 270000/500000, Total Reward: 37422, Epsilon: 0.0100, Buffer: 100000
Episode 271000/500000, Total Reward: 31059, Epsilon: 0.0100, Buffer: 100000
Episode 272000/500000, Total Reward: 32257, Epsilon: 0.0100, Buffer: 100000
Episode 273000/500000, Total Reward: 24510, Epsilon: 0.0100, Buffer: 100000
Episode 274000/500000, Total Reward: 32723, Epsilon: 0.0100, Buffer: 100000
Episode 275000/500000, Total Reward: 31398, Epsilon: 0.0100, Buffer: 100000
Episode 276000/500000, Total Reward: 32557, Epsilon: 0.0100, Buffer: 100000
Episode 277000/500000, Total Reward: 27088, Epsilon: 0.0100, Buffer: 100000
Episode 278000/500000, Total Reward: 34458, Epsilon: 0.0100, Buffer: 100000
Episode 279000/500000, Total Reward: 24465, Epsilon: 0.0100, Buffer: 100000
Episode 280000/500000, Total Reward: 26398, Epsilon: 0.0100, Buffer: 100000
Episode 281000/500000, Total Reward: 33076, Epsilon: 0.0100, Buffer: 100000
Episode 282000/500000, Total Reward: 33029, Epsilon: 0.0100, Buffer: 100000
Episode 283000/500000, Total Reward: 40210, Epsilon: 0.0100, Buffer: 100000
Episode 284000/500000, Total Reward: 42355, Epsilon: 0.0100, Buffer: 100000
Episode 285000/500000, Total Reward: 25022, Epsilon: 0.0100, Buffer: 100000
Episode 286000/500000, Total Reward: 26348, Epsilon: 0.0100, Buffer: 100000
Episode 287000/500000, Total Reward: 20703, Epsilon: 0.0100, Buffer: 100000
Episode 288000/500000, Total Reward: 35000, Epsilon: 0.0100, Buffer: 100000
Episode 289000/500000, Total Reward: 33640, Epsilon: 0.0100, Buffer: 100000
Episode 290000/500000, Total Reward: 26494, Epsilon: 0.0100, Buffer: 100000
Episode 291000/500000, Total Reward: 27696, Epsilon: 0.0100, Buffer: 100000
Episode 292000/500000, Total Reward: 19337, Epsilon: 0.0100, Buffer: 100000
Episode 293000/500000, Total Reward: 41173, Epsilon: 0.0100, Buffer: 100000
Episode 294000/500000, Total Reward: 37888, Epsilon: 0.0100, Buffer: 100000
Episode 295000/500000, Total Reward: 32822, Epsilon: 0.0100, Buffer: 100000
Episode 296000/500000, Total Reward: 27025, Epsilon: 0.0100, Buffer: 100000
Episode 297000/500000, Total Reward: 29303, Epsilon: 0.0100, Buffer: 100000
Episode 298000/500000, Total Reward: 39705, Epsilon: 0.0100, Buffer: 100000
Episode 299000/500000, Total Reward: 33417, Epsilon: 0.0100, Buffer: 100000
Episode 300000/500000, Total Reward: 38971, Epsilon: 0.0100, Buffer: 100000
Episode 301000/500000, Total Reward: 23160, Epsilon: 0.0100, Buffer: 100000
Episode 302000/500000, Total Reward: 32622, Epsilon: 0.0100, Buffer: 100000
Episode 303000/500000, Total Reward: 32518, Epsilon: 0.0100, Buffer: 100000
Episode 304000/500000, Total Reward: 23734, Epsilon: 0.0100, Buffer: 100000
Episode 305000/500000, Total Reward: 32606, Epsilon: 0.0100, Buffer: 100000
Episode 306000/500000, Total Reward: 37327, Epsilon: 0.0100, Buffer: 100000
Episode 307000/500000, Total Reward: 34311, Epsilon: 0.0100, Buffer: 100000
Episode 308000/500000, Total Reward: 30700, Epsilon: 0.0100, Buffer: 100000
Episode 309000/500000, Total Reward: 33264, Epsilon: 0.0100, Buffer: 100000
Episode 310000/500000, Total Reward: 32170, Epsilon: 0.0100, Buffer: 100000
Episode 311000/500000, Total Reward: 23588, Epsilon: 0.0100, Buffer: 100000
Episode 312000/500000, Total Reward: 33207, Epsilon: 0.0100, Buffer: 100000
Episode 313000/500000, Total Reward: 40039, Epsilon: 0.0100, Buffer: 100000
Episode 314000/500000, Total Reward: 38468, Epsilon: 0.0100, Buffer: 100000
Episode 315000/500000, Total Reward: 38449, Epsilon: 0.0100, Buffer: 100000
Episode 316000/500000, Total Reward: 27114, Epsilon: 0.0100, Buffer: 100000
Episode 317000/500000, Total Reward: 22834, Epsilon: 0.0100, Buffer: 100000
Episode 318000/500000, Total Reward: 32314, Epsilon: 0.0100, Buffer: 100000
Episode 319000/500000, Total Reward: 30239, Epsilon: 0.0100, Buffer: 100000
Episode 320000/500000, Total Reward: 30248, Epsilon: 0.0100, Buffer: 100000
Episode 321000/500000, Total Reward: 28524, Epsilon: 0.0100, Buffer: 100000
Episode 322000/500000, Total Reward: 33214, Epsilon: 0.0100, Buffer: 100000
Episode 323000/500000, Total Reward: 40230, Epsilon: 0.0100, Buffer: 100000
Episode 324000/500000, Total Reward: 31188, Epsilon: 0.0100, Buffer: 100000
Episode 325000/500000, Total Reward: 24886, Epsilon: 0.0100, Buffer: 100000
Episode 326000/500000, Total Reward: 27285, Epsilon: 0.0100, Buffer: 100000
Episode 327000/500000, Total Reward: 34873, Epsilon: 0.0100, Buffer: 100000
Episode 328000/500000, Total Reward: 29677, Epsilon: 0.0100, Buffer: 100000
Episode 329000/500000, Total Reward: 29896, Epsilon: 0.0100, Buffer: 100000
Episode 330000/500000, Total Reward: 26972, Epsilon: 0.0100, Buffer: 100000
Episode 331000/500000, Total Reward: 27847, Epsilon: 0.0100, Buffer: 100000
Episode 332000/500000, Total Reward: 29644, Epsilon: 0.0100, Buffer: 100000
Episode 333000/500000, Total Reward: 35980, Epsilon: 0.0100, Buffer: 100000
Episode 334000/500000, Total Reward: 36929, Epsilon: 0.0100, Buffer: 100000
Episode 335000/500000, Total Reward: 28559, Epsilon: 0.0100, Buffer: 100000
Episode 336000/500000, Total Reward: 27240, Epsilon: 0.0100, Buffer: 100000
