
--- Run started 2026-02-05 22:53:29 ---

======================================================================
CREATING NEW MODEL
======================================================================

Starting fresh with epsilon: 1.0000
======================================================================

Starting DQN training for 500000 episodes...
Episode 1000/500000, Total Reward: 6453, Epsilon: 0.0100, Buffer: 100000
Episode 81000/500000, Total Reward: 11486, Epsilon: 0.0100, Buffer: 100000
Episode 82000/500000, Total Reward: 269, Epsilon: 0.0100, Buffer: 100000
Episode 83000/500000, Total Reward: 9001, Epsilon: 0.0100, Buffer: 100000
Episode 84000/500000, Total Reward: 5638, Epsilon: 0.0100, Buffer: 100000
Episode 85000/500000, Total Reward: -6303, Epsilon: 0.0100, Buffer: 100000
Episode 86000/500000, Total Reward: 11742, Epsilon: 0.0100, Buffer: 100000
Episode 87000/500000, Total Reward: 12134, Epsilon: 0.0100, Buffer: 100000
Episode 88000/500000, Total Reward: 10282, Epsilon: 0.0100, Buffer: 100000
Episode 89000/500000, Total Reward: 10805, Epsilon: 0.0100, Buffer: 100000
Episode 90000/500000, Total Reward: 14074, Epsilon: 0.0100, Buffer: 100000
Episode 91000/500000, Total Reward: 4731, Epsilon: 0.0100, Buffer: 100000
Episode 92000/500000, Total Reward: 19555, Epsilon: 0.0100, Buffer: 100000
Episode 93000/500000, Total Reward: 13666, Epsilon: 0.0100, Buffer: 100000
Episode 94000/500000, Total Reward: 17152, Epsilon: 0.0100, Buffer: 100000
Episode 95000/500000, Total Reward: 11581, Epsilon: 0.0100, Buffer: 100000
Episode 96000/500000, Total Reward: -633, Epsilon: 0.0100, Buffer: 100000
Episode 97000/500000, Total Reward: 5039, Epsilon: 0.0100, Buffer: 100000
Episode 98000/500000, Total Reward: 23289, Epsilon: 0.0100, Buffer: 100000
Episode 99000/500000, Total Reward: -259, Epsilon: 0.0100, Buffer: 100000
Episode 100000/500000, Total Reward: 6240, Epsilon: 0.0100, Buffer: 100000
Episode 101000/500000, Total Reward: 10728, Epsilon: 0.0100, Buffer: 100000
Episode 102000/500000, Total Reward: -766, Epsilon: 0.0100, Buffer: 100000
Episode 103000/500000, Total Reward: 14316, Epsilon: 0.0100, Buffer: 100000
Episode 104000/500000, Total Reward: 19493, Epsilon: 0.0100, Buffer: 100000
Episode 105000/500000, Total Reward: 7295, Epsilon: 0.0100, Buffer: 100000
Episode 106000/500000, Total Reward: 19311, Epsilon: 0.0100, Buffer: 100000
Episode 107000/500000, Total Reward: 21887, Epsilon: 0.0100, Buffer: 100000
Episode 108000/500000, Total Reward: 7107, Epsilon: 0.0100, Buffer: 100000
Episode 109000/500000, Total Reward: 512, Epsilon: 0.0100, Buffer: 100000
Episode 110000/500000, Total Reward: 15682, Epsilon: 0.0100, Buffer: 100000
Episode 111000/500000, Total Reward: 12839, Epsilon: 0.0100, Buffer: 100000
Episode 112000/500000, Total Reward: 12980, Epsilon: 0.0100, Buffer: 100000
Episode 113000/500000, Total Reward: 1517, Epsilon: 0.0100, Buffer: 100000
Episode 114000/500000, Total Reward: 5081, Epsilon: 0.0100, Buffer: 100000
Episode 115000/500000, Total Reward: 8916, Epsilon: 0.0100, Buffer: 100000
Episode 116000/500000, Total Reward: 3238, Epsilon: 0.0100, Buffer: 100000
Episode 117000/500000, Total Reward: 12917, Epsilon: 0.0100, Buffer: 100000
Episode 118000/500000, Total Reward: 12925, Epsilon: 0.0100, Buffer: 100000
Episode 119000/500000, Total Reward: 19131, Epsilon: 0.0100, Buffer: 100000
Episode 120000/500000, Total Reward: 7986, Epsilon: 0.0100, Buffer: 100000
Episode 121000/500000, Total Reward: 4206, Epsilon: 0.0100, Buffer: 100000
Episode 122000/500000, Total Reward: 16250, Epsilon: 0.0100, Buffer: 100000
Episode 123000/500000, Total Reward: 20466, Epsilon: 0.0100, Buffer: 100000
Episode 124000/500000, Total Reward: 5721, Epsilon: 0.0100, Buffer: 100000
Episode 125000/500000, Total Reward: 14227, Epsilon: 0.0100, Buffer: 100000
Episode 126000/500000, Total Reward: 7961, Epsilon: 0.0100, Buffer: 100000
Episode 127000/500000, Total Reward: 9884, Epsilon: 0.0100, Buffer: 100000
Episode 128000/500000, Total Reward: 6399, Epsilon: 0.0100, Buffer: 100000
Episode 129000/500000, Total Reward: 6419, Epsilon: 0.0100, Buffer: 100000
Episode 130000/500000, Total Reward: 6849, Epsilon: 0.0100, Buffer: 100000
Episode 131000/500000, Total Reward: -5523, Epsilon: 0.0100, Buffer: 100000
Episode 132000/500000, Total Reward: 15276, Epsilon: 0.0100, Buffer: 100000
Episode 133000/500000, Total Reward: 4827, Epsilon: 0.0100, Buffer: 100000
Episode 134000/500000, Total Reward: 2872, Epsilon: 0.0100, Buffer: 100000
Episode 135000/500000, Total Reward: 20967, Epsilon: 0.0100, Buffer: 100000
Episode 136000/500000, Total Reward: 5847, Epsilon: 0.0100, Buffer: 100000
Episode 137000/500000, Total Reward: 17439, Epsilon: 0.0100, Buffer: 100000
Episode 138000/500000, Total Reward: 7972, Epsilon: 0.0100, Buffer: 100000
Episode 139000/500000, Total Reward: 2403, Epsilon: 0.0100, Buffer: 100000
Episode 140000/500000, Total Reward: 15156, Epsilon: 0.0100, Buffer: 100000
Episode 141000/500000, Total Reward: 16520, Epsilon: 0.0100, Buffer: 100000
Episode 142000/500000, Total Reward: 11842, Epsilon: 0.0100, Buffer: 100000
Episode 143000/500000, Total Reward: 2466, Epsilon: 0.0100, Buffer: 100000
Episode 144000/500000, Total Reward: 13759, Epsilon: 0.0100, Buffer: 100000
Episode 145000/500000, Total Reward: 767, Epsilon: 0.0100, Buffer: 100000
Episode 146000/500000, Total Reward: 21374, Epsilon: 0.0100, Buffer: 100000
Episode 147000/500000, Total Reward: 22658, Epsilon: 0.0100, Buffer: 100000
Episode 148000/500000, Total Reward: 13829, Epsilon: 0.0100, Buffer: 100000
Episode 149000/500000, Total Reward: -677, Epsilon: 0.0100, Buffer: 100000
Episode 150000/500000, Total Reward: 13708, Epsilon: 0.0100, Buffer: 100000
Episode 151000/500000, Total Reward: 1137, Epsilon: 0.0100, Buffer: 100000
Episode 152000/500000, Total Reward: 11792, Epsilon: 0.0100, Buffer: 100000
Episode 153000/500000, Total Reward: 9024, Epsilon: 0.0100, Buffer: 100000
Episode 154000/500000, Total Reward: 19100, Epsilon: 0.0100, Buffer: 100000
Episode 155000/500000, Total Reward: 11300, Epsilon: 0.0100, Buffer: 100000
Episode 156000/500000, Total Reward: 6667, Epsilon: 0.0100, Buffer: 100000
Episode 157000/500000, Total Reward: 3755, Epsilon: 0.0100, Buffer: 100000
Episode 158000/500000, Total Reward: 13645, Epsilon: 0.0100, Buffer: 100000
Episode 159000/500000, Total Reward: 14886, Epsilon: 0.0100, Buffer: 100000
Episode 160000/500000, Total Reward: 14276, Epsilon: 0.0100, Buffer: 100000
Episode 161000/500000, Total Reward: -10604, Epsilon: 0.0100, Buffer: 100000
Episode 162000/500000, Total Reward: 18484, Epsilon: 0.0100, Buffer: 100000
Episode 163000/500000, Total Reward: 14865, Epsilon: 0.0100, Buffer: 100000
Episode 164000/500000, Total Reward: -2874, Epsilon: 0.0100, Buffer: 100000
Episode 165000/500000, Total Reward: 10752, Epsilon: 0.0100, Buffer: 100000
Episode 166000/500000, Total Reward: 9731, Epsilon: 0.0100, Buffer: 100000
Episode 167000/500000, Total Reward: 13051, Epsilon: 0.0100, Buffer: 100000
Episode 168000/500000, Total Reward: -2210, Epsilon: 0.0100, Buffer: 100000
Episode 169000/500000, Total Reward: 11155, Epsilon: 0.0100, Buffer: 100000
Episode 170000/500000, Total Reward: 6086, Epsilon: 0.0100, Buffer: 100000
Episode 171000/500000, Total Reward: 9525, Epsilon: 0.0100, Buffer: 100000
Episode 172000/500000, Total Reward: -1221, Epsilon: 0.0100, Buffer: 100000
Episode 173000/500000, Total Reward: 21728, Epsilon: 0.0100, Buffer: 100000
Episode 174000/500000, Total Reward: 15003, Epsilon: 0.0100, Buffer: 100000
Episode 175000/500000, Total Reward: 12906, Epsilon: 0.0100, Buffer: 100000
Episode 176000/500000, Total Reward: -6418, Epsilon: 0.0100, Buffer: 100000
Episode 177000/500000, Total Reward: 15792, Epsilon: 0.0100, Buffer: 100000
Episode 178000/500000, Total Reward: 15225, Epsilon: 0.0100, Buffer: 100000
Episode 179000/500000, Total Reward: 6735, Epsilon: 0.0100, Buffer: 100000
Episode 180000/500000, Total Reward: -2589, Epsilon: 0.0100, Buffer: 100000
Episode 181000/500000, Total Reward: 16016, Epsilon: 0.0100, Buffer: 100000
Episode 182000/500000, Total Reward: 20523, Epsilon: 0.0100, Buffer: 100000
Episode 183000/500000, Total Reward: 10559, Epsilon: 0.0100, Buffer: 100000
Episode 184000/500000, Total Reward: 15167, Epsilon: 0.0100, Buffer: 100000
Episode 185000/500000, Total Reward: 446, Epsilon: 0.0100, Buffer: 100000
Episode 186000/500000, Total Reward: 14603, Epsilon: 0.0100, Buffer: 100000
Episode 187000/500000, Total Reward: 13952, Epsilon: 0.0100, Buffer: 100000
Episode 188000/500000, Total Reward: 4723, Epsilon: 0.0100, Buffer: 100000
Episode 189000/500000, Total Reward: 6746, Epsilon: 0.0100, Buffer: 100000
Episode 190000/500000, Total Reward: 28, Epsilon: 0.0100, Buffer: 100000
Episode 191000/500000, Total Reward: 2667, Epsilon: 0.0100, Buffer: 100000
Episode 192000/500000, Total Reward: 188, Epsilon: 0.0100, Buffer: 100000
Episode 193000/500000, Total Reward: 10433, Epsilon: 0.0100, Buffer: 100000
Episode 194000/500000, Total Reward: 23571, Epsilon: 0.0100, Buffer: 100000
Episode 195000/500000, Total Reward: 3033, Epsilon: 0.0100, Buffer: 100000
Episode 196000/500000, Total Reward: 17856, Epsilon: 0.0100, Buffer: 100000
Episode 197000/500000, Total Reward: 7361, Epsilon: 0.0100, Buffer: 100000
Episode 198000/500000, Total Reward: 6395, Epsilon: 0.0100, Buffer: 100000
Episode 199000/500000, Total Reward: -2642, Epsilon: 0.0100, Buffer: 100000
Episode 200000/500000, Total Reward: 6812, Epsilon: 0.0100, Buffer: 100000
Episode 201000/500000, Total Reward: 14168, Epsilon: 0.0100, Buffer: 100000
Episode 202000/500000, Total Reward: 19034, Epsilon: 0.0100, Buffer: 100000
Episode 203000/500000, Total Reward: 1556, Epsilon: 0.0100, Buffer: 100000
Episode 204000/500000, Total Reward: 5712, Epsilon: 0.0100, Buffer: 100000
Episode 205000/500000, Total Reward: 2539, Epsilon: 0.0100, Buffer: 100000
Episode 206000/500000, Total Reward: 16845, Epsilon: 0.0100, Buffer: 100000
Episode 207000/500000, Total Reward: 10625, Epsilon: 0.0100, Buffer: 100000
Episode 208000/500000, Total Reward: 1445, Epsilon: 0.0100, Buffer: 100000
Episode 209000/500000, Total Reward: 3927, Epsilon: 0.0100, Buffer: 100000
Episode 210000/500000, Total Reward: 6971, Epsilon: 0.0100, Buffer: 100000
Episode 211000/500000, Total Reward: 13690, Epsilon: 0.0100, Buffer: 100000
Episode 212000/500000, Total Reward: -5051, Epsilon: 0.0100, Buffer: 100000
Episode 213000/500000, Total Reward: 2773, Epsilon: 0.0100, Buffer: 100000
Episode 214000/500000, Total Reward: 11669, Epsilon: 0.0100, Buffer: 100000
Episode 215000/500000, Total Reward: 6553, Epsilon: 0.0100, Buffer: 100000
Episode 216000/500000, Total Reward: 18897, Epsilon: 0.0100, Buffer: 100000
Episode 217000/500000, Total Reward: -759, Epsilon: 0.0100, Buffer: 100000
Episode 218000/500000, Total Reward: 336, Epsilon: 0.0100, Buffer: 100000
Episode 219000/500000, Total Reward: 5721, Epsilon: 0.0100, Buffer: 100000
Episode 220000/500000, Total Reward: 8723, Epsilon: 0.0100, Buffer: 100000
Episode 221000/500000, Total Reward: -3643, Epsilon: 0.0100, Buffer: 100000
Episode 222000/500000, Total Reward: 6269, Epsilon: 0.0100, Buffer: 100000
Episode 223000/500000, Total Reward: 13547, Epsilon: 0.0100, Buffer: 100000
Episode 224000/500000, Total Reward: 9799, Epsilon: 0.0100, Buffer: 100000
Episode 225000/500000, Total Reward: 14863, Epsilon: 0.0100, Buffer: 100000
Episode 226000/500000, Total Reward: 8838, Epsilon: 0.0100, Buffer: 100000
Episode 227000/500000, Total Reward: 16282, Epsilon: 0.0100, Buffer: 100000
Episode 228000/500000, Total Reward: 8098, Epsilon: 0.0100, Buffer: 100000
Episode 229000/500000, Total Reward: 10398, Epsilon: 0.0100, Buffer: 100000
Episode 230000/500000, Total Reward: 17186, Epsilon: 0.0100, Buffer: 100000
Episode 231000/500000, Total Reward: 14449, Epsilon: 0.0100, Buffer: 100000
Episode 232000/500000, Total Reward: -1616, Epsilon: 0.0100, Buffer: 100000
Episode 233000/500000, Total Reward: 18207, Epsilon: 0.0100, Buffer: 100000
Episode 234000/500000, Total Reward: 9617, Epsilon: 0.0100, Buffer: 100000
Episode 235000/500000, Total Reward: 9350, Epsilon: 0.0100, Buffer: 100000
Episode 236000/500000, Total Reward: 1015, Epsilon: 0.0100, Buffer: 100000
Episode 237000/500000, Total Reward: 13030, Epsilon: 0.0100, Buffer: 100000
Episode 238000/500000, Total Reward: 7775, Epsilon: 0.0100, Buffer: 100000
Episode 239000/500000, Total Reward: 16985, Epsilon: 0.0100, Buffer: 100000
Episode 240000/500000, Total Reward: 14160, Epsilon: 0.0100, Buffer: 100000
Episode 241000/500000, Total Reward: -3722, Epsilon: 0.0100, Buffer: 100000
Episode 242000/500000, Total Reward: 13183, Epsilon: 0.0100, Buffer: 100000
Episode 243000/500000, Total Reward: 13008, Epsilon: 0.0100, Buffer: 100000
Episode 244000/500000, Total Reward: 9734, Epsilon: 0.0100, Buffer: 100000
Episode 245000/500000, Total Reward: 2277, Epsilon: 0.0100, Buffer: 100000
Episode 246000/500000, Total Reward: 1216, Epsilon: 0.0100, Buffer: 100000
Episode 247000/500000, Total Reward: -107, Epsilon: 0.0100, Buffer: 100000
Episode 248000/500000, Total Reward: 13349, Epsilon: 0.0100, Buffer: 100000
Episode 249000/500000, Total Reward: -5107, Epsilon: 0.0100, Buffer: 100000
Episode 250000/500000, Total Reward: 9892, Epsilon: 0.0100, Buffer: 100000
Episode 251000/500000, Total Reward: -225, Epsilon: 0.0100, Buffer: 100000
Episode 252000/500000, Total Reward: 10038, Epsilon: 0.0100, Buffer: 100000
Episode 253000/500000, Total Reward: -3669, Epsilon: 0.0100, Buffer: 100000
Episode 254000/500000, Total Reward: 8864, Epsilon: 0.0100, Buffer: 100000
Episode 255000/500000, Total Reward: 5547, Epsilon: 0.0100, Buffer: 100000
Episode 256000/500000, Total Reward: 14942, Epsilon: 0.0100, Buffer: 100000
Episode 257000/500000, Total Reward: 14069, Epsilon: 0.0100, Buffer: 100000
Episode 258000/500000, Total Reward: 5667, Epsilon: 0.0100, Buffer: 100000
Episode 259000/500000, Total Reward: 15359, Epsilon: 0.0100, Buffer: 100000
Episode 260000/500000, Total Reward: 8356, Epsilon: 0.0100, Buffer: 100000
Episode 261000/500000, Total Reward: -119, Epsilon: 0.0100, Buffer: 100000
Episode 262000/500000, Total Reward: 603, Epsilon: 0.0100, Buffer: 100000
Episode 263000/500000, Total Reward: 12474, Epsilon: 0.0100, Buffer: 100000
Episode 264000/500000, Total Reward: 12198, Epsilon: 0.0100, Buffer: 100000
Episode 265000/500000, Total Reward: 10630, Epsilon: 0.0100, Buffer: 100000
Episode 266000/500000, Total Reward: 20659, Epsilon: 0.0100, Buffer: 100000
Episode 267000/500000, Total Reward: 6300, Epsilon: 0.0100, Buffer: 100000
Episode 268000/500000, Total Reward: 4211, Epsilon: 0.0100, Buffer: 100000
Episode 269000/500000, Total Reward: 17832, Epsilon: 0.0100, Buffer: 100000
Episode 270000/500000, Total Reward: 11051, Epsilon: 0.0100, Buffer: 100000
Episode 271000/500000, Total Reward: 7639, Epsilon: 0.0100, Buffer: 100000
Episode 272000/500000, Total Reward: 14694, Epsilon: 0.0100, Buffer: 100000
Episode 273000/500000, Total Reward: 4019, Epsilon: 0.0100, Buffer: 100000
Episode 274000/500000, Total Reward: 11903, Epsilon: 0.0100, Buffer: 100000
Episode 275000/500000, Total Reward: 6124, Epsilon: 0.0100, Buffer: 100000
Episode 276000/500000, Total Reward: 14062, Epsilon: 0.0100, Buffer: 100000
Episode 277000/500000, Total Reward: 12936, Epsilon: 0.0100, Buffer: 100000
Episode 278000/500000, Total Reward: 4930, Epsilon: 0.0100, Buffer: 100000
Episode 279000/500000, Total Reward: 9952, Epsilon: 0.0100, Buffer: 100000
Episode 280000/500000, Total Reward: 7985, Epsilon: 0.0100, Buffer: 100000
Episode 281000/500000, Total Reward: 17237, Epsilon: 0.0100, Buffer: 100000
Episode 282000/500000, Total Reward: 19175, Epsilon: 0.0100, Buffer: 100000
Episode 283000/500000, Total Reward: 10101, Epsilon: 0.0100, Buffer: 100000
Episode 284000/500000, Total Reward: 14088, Epsilon: 0.0100, Buffer: 100000
Episode 285000/500000, Total Reward: 1140, Epsilon: 0.0100, Buffer: 100000
Episode 286000/500000, Total Reward: 7325, Epsilon: 0.0100, Buffer: 100000
Episode 287000/500000, Total Reward: 5439, Epsilon: 0.0100, Buffer: 100000
Episode 288000/500000, Total Reward: -123, Epsilon: 0.0100, Buffer: 100000
Episode 289000/500000, Total Reward: 8824, Epsilon: 0.0100, Buffer: 100000
Episode 290000/500000, Total Reward: 2829, Epsilon: 0.0100, Buffer: 100000
Episode 291000/500000, Total Reward: 990, Epsilon: 0.0100, Buffer: 100000
Episode 292000/500000, Total Reward: 9508, Epsilon: 0.0100, Buffer: 100000
Episode 293000/500000, Total Reward: 12714, Epsilon: 0.0100, Buffer: 100000
Episode 294000/500000, Total Reward: 12936, Epsilon: 0.0100, Buffer: 100000
Episode 295000/500000, Total Reward: 6332, Epsilon: 0.0100, Buffer: 100000
Episode 296000/500000, Total Reward: -3804, Epsilon: 0.0100, Buffer: 100000
Episode 297000/500000, Total Reward: 12588, Epsilon: 0.0100, Buffer: 100000
Episode 298000/500000, Total Reward: 9400, Epsilon: 0.0100, Buffer: 100000
Episode 299000/500000, Total Reward: 7978, Epsilon: 0.0100, Buffer: 100000
Episode 300000/500000, Total Reward: 14552, Epsilon: 0.0100, Buffer: 100000
Episode 301000/500000, Total Reward: 5281, Epsilon: 0.0100, Buffer: 100000
Episode 302000/500000, Total Reward: 15206, Epsilon: 0.0100, Buffer: 100000
Episode 303000/500000, Total Reward: 6255, Epsilon: 0.0100, Buffer: 100000
Episode 304000/500000, Total Reward: 20694, Epsilon: 0.0100, Buffer: 100000
Episode 305000/500000, Total Reward: 18884, Epsilon: 0.0100, Buffer: 100000
Episode 306000/500000, Total Reward: 10418, Epsilon: 0.0100, Buffer: 100000
Episode 307000/500000, Total Reward: 3161, Epsilon: 0.0100, Buffer: 100000
Episode 308000/500000, Total Reward: 6527, Epsilon: 0.0100, Buffer: 100000
Episode 309000/500000, Total Reward: 5139, Epsilon: 0.0100, Buffer: 100000
Episode 310000/500000, Total Reward: 10451, Epsilon: 0.0100, Buffer: 100000
Episode 311000/500000, Total Reward: 8920, Epsilon: 0.0100, Buffer: 100000
Episode 312000/500000, Total Reward: 3926, Epsilon: 0.0100, Buffer: 100000
Episode 313000/500000, Total Reward: 9147, Epsilon: 0.0100, Buffer: 100000
Episode 314000/500000, Total Reward: 10264, Epsilon: 0.0100, Buffer: 100000
Episode 315000/500000, Total Reward: 13091, Epsilon: 0.0100, Buffer: 100000
Episode 316000/500000, Total Reward: 990, Epsilon: 0.0100, Buffer: 100000
Episode 317000/500000, Total Reward: 19585, Epsilon: 0.0100, Buffer: 100000
Episode 318000/500000, Total Reward: 3442, Epsilon: 0.0100, Buffer: 100000
Episode 319000/500000, Total Reward: 1908, Epsilon: 0.0100, Buffer: 100000
Episode 320000/500000, Total Reward: 14013, Epsilon: 0.0100, Buffer: 100000
Episode 321000/500000, Total Reward: 17696, Epsilon: 0.0100, Buffer: 100000
Episode 322000/500000, Total Reward: -118, Epsilon: 0.0100, Buffer: 100000
Episode 323000/500000, Total Reward: 2878, Epsilon: 0.0100, Buffer: 100000
Episode 324000/500000, Total Reward: 9715, Epsilon: 0.0100, Buffer: 100000
Episode 325000/500000, Total Reward: 5184, Epsilon: 0.0100, Buffer: 100000
Episode 326000/500000, Total Reward: 21630, Epsilon: 0.0100, Buffer: 100000
Episode 327000/500000, Total Reward: 11316, Epsilon: 0.0100, Buffer: 100000
Episode 328000/500000, Total Reward: 4190, Epsilon: 0.0100, Buffer: 100000
Episode 329000/500000, Total Reward: 990, Epsilon: 0.0100, Buffer: 100000
Episode 330000/500000, Total Reward: 1212, Epsilon: 0.0100, Buffer: 100000
Episode 331000/500000, Total Reward: 6822, Epsilon: 0.0100, Buffer: 100000
Episode 332000/500000, Total Reward: 7104, Epsilon: 0.0100, Buffer: 100000
Episode 333000/500000, Total Reward: 1171, Epsilon: 0.0100, Buffer: 100000
Episode 334000/500000, Total Reward: 8581, Epsilon: 0.0100, Buffer: 100000
Episode 335000/500000, Total Reward: 10475, Epsilon: 0.0100, Buffer: 100000
Episode 336000/500000, Total Reward: 871, Epsilon: 0.0100, Buffer: 100000
