
--- Run started 2026-02-02 03:53:44 ---

======================================================================
CREATING NEW MODEL
======================================================================

Starting fresh with epsilon: 1.0000
======================================================================

Starting DQN training for 500000 episodes...
Episode 1000/500000, Total Reward: 40321, Epsilon: 0.0100, Buffer: 100000
Episode 49000/500000, Total Reward: 43768, Epsilon: 0.0100, Buffer: 100000
Episode 50000/500000, Total Reward: 53607, Epsilon: 0.0100, Buffer: 100000
Episode 51000/500000, Total Reward: 44667, Epsilon: 0.0100, Buffer: 100000
Episode 52000/500000, Total Reward: 38217, Epsilon: 0.0100, Buffer: 100000
Episode 53000/500000, Total Reward: 39849, Epsilon: 0.0100, Buffer: 100000
Episode 54000/500000, Total Reward: 53338, Epsilon: 0.0100, Buffer: 100000
Episode 55000/500000, Total Reward: 42878, Epsilon: 0.0100, Buffer: 100000
Episode 56000/500000, Total Reward: 37509, Epsilon: 0.0100, Buffer: 100000
Episode 57000/500000, Total Reward: 54285, Epsilon: 0.0100, Buffer: 100000
Episode 58000/500000, Total Reward: 51429, Epsilon: 0.0100, Buffer: 100000
Episode 59000/500000, Total Reward: 36717, Epsilon: 0.0100, Buffer: 100000
Episode 60000/500000, Total Reward: 46560, Epsilon: 0.0100, Buffer: 100000
Episode 61000/500000, Total Reward: 47371, Epsilon: 0.0100, Buffer: 100000
Episode 62000/500000, Total Reward: 46320, Epsilon: 0.0100, Buffer: 100000
Episode 63000/500000, Total Reward: 51584, Epsilon: 0.0100, Buffer: 100000
Episode 64000/500000, Total Reward: 59280, Epsilon: 0.0100, Buffer: 100000
Episode 65000/500000, Total Reward: 38194, Epsilon: 0.0100, Buffer: 100000
Episode 66000/500000, Total Reward: 43815, Epsilon: 0.0100, Buffer: 100000
Episode 67000/500000, Total Reward: 33734, Epsilon: 0.0100, Buffer: 100000
Episode 68000/500000, Total Reward: 33417, Epsilon: 0.0100, Buffer: 100000
Episode 69000/500000, Total Reward: 36689, Epsilon: 0.0100, Buffer: 100000
Episode 70000/500000, Total Reward: 1260, Epsilon: 0.0100, Buffer: 100000
Episode 71000/500000, Total Reward: 51149, Epsilon: 0.0100, Buffer: 100000
Episode 72000/500000, Total Reward: 47817, Epsilon: 0.0100, Buffer: 100000
Episode 73000/500000, Total Reward: 48045, Epsilon: 0.0100, Buffer: 100000
Episode 74000/500000, Total Reward: 39094, Epsilon: 0.0100, Buffer: 100000
Episode 75000/500000, Total Reward: 42685, Epsilon: 0.0100, Buffer: 100000
Episode 76000/500000, Total Reward: 55143, Epsilon: 0.0100, Buffer: 100000
Episode 77000/500000, Total Reward: 49473, Epsilon: 0.0100, Buffer: 100000
Episode 78000/500000, Total Reward: 49281, Epsilon: 0.0100, Buffer: 100000
Episode 79000/500000, Total Reward: 3315, Epsilon: 0.0100, Buffer: 100000
Episode 80000/500000, Total Reward: 28574, Epsilon: 0.0100, Buffer: 100000
Episode 81000/500000, Total Reward: 47307, Epsilon: 0.0100, Buffer: 100000
Episode 82000/500000, Total Reward: 53303, Epsilon: 0.0100, Buffer: 100000
Episode 83000/500000, Total Reward: 47233, Epsilon: 0.0100, Buffer: 100000
Episode 84000/500000, Total Reward: 22657, Epsilon: 0.0100, Buffer: 100000
Episode 85000/500000, Total Reward: 47769, Epsilon: 0.0100, Buffer: 100000
Episode 86000/500000, Total Reward: 53751, Epsilon: 0.0100, Buffer: 100000
Episode 87000/500000, Total Reward: 31448, Epsilon: 0.0100, Buffer: 100000
Episode 88000/500000, Total Reward: 51173, Epsilon: 0.0100, Buffer: 100000
Episode 89000/500000, Total Reward: 47042, Epsilon: 0.0100, Buffer: 100000
Episode 90000/500000, Total Reward: 45625, Epsilon: 0.0100, Buffer: 100000
Episode 91000/500000, Total Reward: 48747, Epsilon: 0.0100, Buffer: 100000
Episode 92000/500000, Total Reward: 53991, Epsilon: 0.0100, Buffer: 100000
Episode 93000/500000, Total Reward: 54330, Epsilon: 0.0100, Buffer: 100000
Episode 94000/500000, Total Reward: 52296, Epsilon: 0.0100, Buffer: 100000
Episode 95000/500000, Total Reward: 51291, Epsilon: 0.0100, Buffer: 100000
Episode 96000/500000, Total Reward: 39936, Epsilon: 0.0100, Buffer: 100000
Episode 97000/500000, Total Reward: 55035, Epsilon: 0.0100, Buffer: 100000
Episode 98000/500000, Total Reward: 49557, Epsilon: 0.0100, Buffer: 100000
Episode 99000/500000, Total Reward: 23382, Epsilon: 0.0100, Buffer: 100000
Episode 100000/500000, Total Reward: 47018, Epsilon: 0.0100, Buffer: 100000
Episode 101000/500000, Total Reward: 55721, Epsilon: 0.0100, Buffer: 100000
Episode 102000/500000, Total Reward: 49524, Epsilon: 0.0100, Buffer: 100000
Episode 103000/500000, Total Reward: 34453, Epsilon: 0.0100, Buffer: 100000
Episode 104000/500000, Total Reward: 47634, Epsilon: 0.0100, Buffer: 100000
Episode 105000/500000, Total Reward: 38730, Epsilon: 0.0100, Buffer: 100000
Episode 106000/500000, Total Reward: 39913, Epsilon: 0.0100, Buffer: 100000
Episode 107000/500000, Total Reward: 51115, Epsilon: 0.0100, Buffer: 100000
Episode 108000/500000, Total Reward: 59079, Epsilon: 0.0100, Buffer: 100000
Episode 109000/500000, Total Reward: 52782, Epsilon: 0.0100, Buffer: 100000
Episode 110000/500000, Total Reward: 60038, Epsilon: 0.0100, Buffer: 100000
Episode 111000/500000, Total Reward: 43814, Epsilon: 0.0100, Buffer: 100000
Episode 112000/500000, Total Reward: 56156, Epsilon: 0.0100, Buffer: 100000
Episode 113000/500000, Total Reward: 36195, Epsilon: 0.0100, Buffer: 100000
Episode 114000/500000, Total Reward: 39812, Epsilon: 0.0100, Buffer: 100000
Episode 115000/500000, Total Reward: 50286, Epsilon: 0.0100, Buffer: 100000
Episode 116000/500000, Total Reward: 52567, Epsilon: 0.0100, Buffer: 100000
Episode 117000/500000, Total Reward: 54472, Epsilon: 0.0100, Buffer: 100000
Episode 118000/500000, Total Reward: 44942, Epsilon: 0.0100, Buffer: 100000
Episode 119000/500000, Total Reward: 46646, Epsilon: 0.0100, Buffer: 100000
Episode 120000/500000, Total Reward: 52267, Epsilon: 0.0100, Buffer: 100000
Episode 121000/500000, Total Reward: 45329, Epsilon: 0.0100, Buffer: 100000
Episode 122000/500000, Total Reward: 44272, Epsilon: 0.0100, Buffer: 100000
Episode 123000/500000, Total Reward: 32625, Epsilon: 0.0100, Buffer: 100000
Episode 124000/500000, Total Reward: 50814, Epsilon: 0.0100, Buffer: 100000
Episode 125000/500000, Total Reward: 39671, Epsilon: 0.0100, Buffer: 100000
Episode 126000/500000, Total Reward: 27290, Epsilon: 0.0100, Buffer: 100000
Episode 127000/500000, Total Reward: 44157, Epsilon: 0.0100, Buffer: 100000
Episode 128000/500000, Total Reward: 35429, Epsilon: 0.0100, Buffer: 100000
Episode 129000/500000, Total Reward: 36618, Epsilon: 0.0100, Buffer: 100000
Episode 130000/500000, Total Reward: 60565, Epsilon: 0.0100, Buffer: 100000
Episode 131000/500000, Total Reward: 53722, Epsilon: 0.0100, Buffer: 100000
Episode 132000/500000, Total Reward: 60610, Epsilon: 0.0100, Buffer: 100000
Episode 133000/500000, Total Reward: 55160, Epsilon: 0.0100, Buffer: 100000
Episode 134000/500000, Total Reward: 42595, Epsilon: 0.0100, Buffer: 100000
Episode 135000/500000, Total Reward: 44103, Epsilon: 0.0100, Buffer: 100000
Episode 136000/500000, Total Reward: 38165, Epsilon: 0.0100, Buffer: 100000
Episode 137000/500000, Total Reward: 36892, Epsilon: 0.0100, Buffer: 100000
Episode 138000/500000, Total Reward: 61242, Epsilon: 0.0100, Buffer: 100000
Episode 139000/500000, Total Reward: 37702, Epsilon: 0.0100, Buffer: 100000
Episode 140000/500000, Total Reward: 61770, Epsilon: 0.0100, Buffer: 100000
Episode 141000/500000, Total Reward: 43553, Epsilon: 0.0100, Buffer: 100000
Episode 142000/500000, Total Reward: 49748, Epsilon: 0.0100, Buffer: 100000
Episode 143000/500000, Total Reward: 55964, Epsilon: 0.0100, Buffer: 100000
Episode 144000/500000, Total Reward: 45266, Epsilon: 0.0100, Buffer: 100000
Episode 145000/500000, Total Reward: 44161, Epsilon: 0.0100, Buffer: 100000
Episode 146000/500000, Total Reward: 50440, Epsilon: 0.0100, Buffer: 100000
Episode 147000/500000, Total Reward: 61986, Epsilon: 0.0100, Buffer: 100000
Episode 148000/500000, Total Reward: 59590, Epsilon: 0.0100, Buffer: 100000
Episode 149000/500000, Total Reward: 37771, Epsilon: 0.0100, Buffer: 100000
Episode 150000/500000, Total Reward: 52453, Epsilon: 0.0100, Buffer: 100000
Episode 151000/500000, Total Reward: 32994, Epsilon: 0.0100, Buffer: 100000
Episode 152000/500000, Total Reward: 44804, Epsilon: 0.0100, Buffer: 100000
Episode 153000/500000, Total Reward: 47392, Epsilon: 0.0100, Buffer: 100000
Episode 154000/500000, Total Reward: 44199, Epsilon: 0.0100, Buffer: 100000
Episode 155000/500000, Total Reward: 49032, Epsilon: 0.0100, Buffer: 100000
Episode 156000/500000, Total Reward: 55333, Epsilon: 0.0100, Buffer: 100000
Episode 157000/500000, Total Reward: 54132, Epsilon: 0.0100, Buffer: 100000
Episode 158000/500000, Total Reward: 53511, Epsilon: 0.0100, Buffer: 100000
Episode 159000/500000, Total Reward: 36391, Epsilon: 0.0100, Buffer: 100000
Episode 160000/500000, Total Reward: 57601, Epsilon: 0.0100, Buffer: 100000
Episode 161000/500000, Total Reward: 47802, Epsilon: 0.0100, Buffer: 100000
Episode 162000/500000, Total Reward: 52058, Epsilon: 0.0100, Buffer: 100000
Episode 163000/500000, Total Reward: 37494, Epsilon: 0.0100, Buffer: 100000
Episode 164000/500000, Total Reward: 63702, Epsilon: 0.0100, Buffer: 100000
Episode 165000/500000, Total Reward: 51828, Epsilon: 0.0100, Buffer: 100000
Episode 166000/500000, Total Reward: 31910, Epsilon: 0.0100, Buffer: 100000
Episode 167000/500000, Total Reward: 55836, Epsilon: 0.0100, Buffer: 100000
Episode 168000/500000, Total Reward: 55979, Epsilon: 0.0100, Buffer: 100000
Episode 169000/500000, Total Reward: 45341, Epsilon: 0.0100, Buffer: 100000
Episode 170000/500000, Total Reward: 39890, Epsilon: 0.0100, Buffer: 100000
Episode 171000/500000, Total Reward: 45729, Epsilon: 0.0100, Buffer: 100000
Episode 172000/500000, Total Reward: 46020, Epsilon: 0.0100, Buffer: 100000
Episode 173000/500000, Total Reward: 47786, Epsilon: 0.0100, Buffer: 100000
Episode 174000/500000, Total Reward: 41937, Epsilon: 0.0100, Buffer: 100000
Episode 175000/500000, Total Reward: 43979, Epsilon: 0.0100, Buffer: 100000
Episode 176000/500000, Total Reward: 34415, Epsilon: 0.0100, Buffer: 100000
Episode 177000/500000, Total Reward: 51465, Epsilon: 0.0100, Buffer: 100000
Episode 178000/500000, Total Reward: 43638, Epsilon: 0.0100, Buffer: 100000
Episode 179000/500000, Total Reward: 51346, Epsilon: 0.0100, Buffer: 100000
Episode 180000/500000, Total Reward: 42161, Epsilon: 0.0100, Buffer: 100000
Episode 181000/500000, Total Reward: 50214, Epsilon: 0.0100, Buffer: 100000
Episode 182000/500000, Total Reward: 5268, Epsilon: 0.0100, Buffer: 100000
Episode 183000/500000, Total Reward: 53214, Epsilon: 0.0100, Buffer: 100000
Episode 184000/500000, Total Reward: 55730, Epsilon: 0.0100, Buffer: 100000
Episode 185000/500000, Total Reward: 38084, Epsilon: 0.0100, Buffer: 100000
Episode 186000/500000, Total Reward: 40024, Epsilon: 0.0100, Buffer: 100000
Episode 187000/500000, Total Reward: 41319, Epsilon: 0.0100, Buffer: 100000
Episode 188000/500000, Total Reward: 50328, Epsilon: 0.0100, Buffer: 100000
Episode 189000/500000, Total Reward: 51378, Epsilon: 0.0100, Buffer: 100000
Episode 190000/500000, Total Reward: 58894, Epsilon: 0.0100, Buffer: 100000
Episode 191000/500000, Total Reward: 51609, Epsilon: 0.0100, Buffer: 100000
Episode 192000/500000, Total Reward: 50567, Epsilon: 0.0100, Buffer: 100000
Episode 193000/500000, Total Reward: 49544, Epsilon: 0.0100, Buffer: 100000
Episode 194000/500000, Total Reward: 45902, Epsilon: 0.0100, Buffer: 100000
Episode 195000/500000, Total Reward: 51945, Epsilon: 0.0100, Buffer: 100000
Episode 196000/500000, Total Reward: 53608, Epsilon: 0.0100, Buffer: 100000
Episode 197000/500000, Total Reward: 38810, Epsilon: 0.0100, Buffer: 100000
Episode 198000/500000, Total Reward: 45711, Epsilon: 0.0100, Buffer: 100000
Episode 199000/500000, Total Reward: 45025, Epsilon: 0.0100, Buffer: 100000
Episode 200000/500000, Total Reward: 60102, Epsilon: 0.0100, Buffer: 100000
Episode 201000/500000, Total Reward: 48757, Epsilon: 0.0100, Buffer: 100000
Episode 202000/500000, Total Reward: 47289, Epsilon: 0.0100, Buffer: 100000
Episode 203000/500000, Total Reward: 57300, Epsilon: 0.0100, Buffer: 100000
Episode 204000/500000, Total Reward: 56767, Epsilon: 0.0100, Buffer: 100000
Episode 205000/500000, Total Reward: 46369, Epsilon: 0.0100, Buffer: 100000
Episode 206000/500000, Total Reward: 38255, Epsilon: 0.0100, Buffer: 100000
Episode 207000/500000, Total Reward: 42671, Epsilon: 0.0100, Buffer: 100000
Episode 208000/500000, Total Reward: 45050, Epsilon: 0.0100, Buffer: 100000
Episode 209000/500000, Total Reward: 31597, Epsilon: 0.0100, Buffer: 100000
Episode 210000/500000, Total Reward: 4738, Epsilon: 0.0100, Buffer: 100000
Episode 211000/500000, Total Reward: 42709, Epsilon: 0.0100, Buffer: 100000
Episode 212000/500000, Total Reward: 39774, Epsilon: 0.0100, Buffer: 100000
Episode 213000/500000, Total Reward: 42500, Epsilon: 0.0100, Buffer: 100000
Episode 214000/500000, Total Reward: 1049, Epsilon: 0.0100, Buffer: 100000
Episode 215000/500000, Total Reward: 54838, Epsilon: 0.0100, Buffer: 100000
Episode 216000/500000, Total Reward: 44524, Epsilon: 0.0100, Buffer: 100000
Episode 217000/500000, Total Reward: 24325, Epsilon: 0.0100, Buffer: 100000
Episode 218000/500000, Total Reward: 56294, Epsilon: 0.0100, Buffer: 100000
Episode 219000/500000, Total Reward: 48399, Epsilon: 0.0100, Buffer: 100000
Episode 220000/500000, Total Reward: 61285, Epsilon: 0.0100, Buffer: 100000
Episode 221000/500000, Total Reward: 40587, Epsilon: 0.0100, Buffer: 100000
Episode 222000/500000, Total Reward: 35952, Epsilon: 0.0100, Buffer: 100000
Episode 223000/500000, Total Reward: 55118, Epsilon: 0.0100, Buffer: 100000
Episode 224000/500000, Total Reward: 38127, Epsilon: 0.0100, Buffer: 100000
Episode 225000/500000, Total Reward: 46333, Epsilon: 0.0100, Buffer: 100000
Episode 226000/500000, Total Reward: 39174, Epsilon: 0.0100, Buffer: 100000
Episode 227000/500000, Total Reward: 57628, Epsilon: 0.0100, Buffer: 100000
Episode 228000/500000, Total Reward: 56806, Epsilon: 0.0100, Buffer: 100000
Episode 229000/500000, Total Reward: 49363, Epsilon: 0.0100, Buffer: 100000
Episode 230000/500000, Total Reward: 38712, Epsilon: 0.0100, Buffer: 100000
Episode 231000/500000, Total Reward: 40744, Epsilon: 0.0100, Buffer: 100000
Episode 232000/500000, Total Reward: 49375, Epsilon: 0.0100, Buffer: 100000
Episode 233000/500000, Total Reward: 43786, Epsilon: 0.0100, Buffer: 100000
Episode 234000/500000, Total Reward: 60591, Epsilon: 0.0100, Buffer: 100000
Episode 235000/500000, Total Reward: 52168, Epsilon: 0.0100, Buffer: 100000
Episode 236000/500000, Total Reward: 37762, Epsilon: 0.0100, Buffer: 100000
Episode 237000/500000, Total Reward: 48776, Epsilon: 0.0100, Buffer: 100000
Episode 238000/500000, Total Reward: 55965, Epsilon: 0.0100, Buffer: 100000
Episode 239000/500000, Total Reward: 49463, Epsilon: 0.0100, Buffer: 100000
Episode 240000/500000, Total Reward: 37930, Epsilon: 0.0100, Buffer: 100000
Episode 241000/500000, Total Reward: 48178, Epsilon: 0.0100, Buffer: 100000
Episode 242000/500000, Total Reward: 56717, Epsilon: 0.0100, Buffer: 100000
Episode 243000/500000, Total Reward: 47765, Epsilon: 0.0100, Buffer: 100000
Episode 244000/500000, Total Reward: 54529, Epsilon: 0.0100, Buffer: 100000
Episode 245000/500000, Total Reward: 49875, Epsilon: 0.0100, Buffer: 100000
Episode 246000/500000, Total Reward: 46278, Epsilon: 0.0100, Buffer: 100000
Episode 247000/500000, Total Reward: 54430, Epsilon: 0.0100, Buffer: 100000
Episode 248000/500000, Total Reward: 55724, Epsilon: 0.0100, Buffer: 100000
Episode 249000/500000, Total Reward: 42521, Epsilon: 0.0100, Buffer: 100000
Episode 250000/500000, Total Reward: 34391, Epsilon: 0.0100, Buffer: 100000
Episode 251000/500000, Total Reward: 45287, Epsilon: 0.0100, Buffer: 100000
Episode 252000/500000, Total Reward: 42692, Epsilon: 0.0100, Buffer: 100000
Episode 253000/500000, Total Reward: 46513, Epsilon: 0.0100, Buffer: 100000
Episode 254000/500000, Total Reward: 52200, Epsilon: 0.0100, Buffer: 100000
Episode 255000/500000, Total Reward: 32675, Epsilon: 0.0100, Buffer: 100000
Episode 256000/500000, Total Reward: 51478, Epsilon: 0.0100, Buffer: 100000
Episode 257000/500000, Total Reward: 45148, Epsilon: 0.0100, Buffer: 100000
Episode 258000/500000, Total Reward: 47202, Epsilon: 0.0100, Buffer: 100000
Episode 259000/500000, Total Reward: 40682, Epsilon: 0.0100, Buffer: 100000
Episode 260000/500000, Total Reward: 45503, Epsilon: 0.0100, Buffer: 100000
Episode 261000/500000, Total Reward: 35220, Epsilon: 0.0100, Buffer: 100000
Episode 262000/500000, Total Reward: 55590, Epsilon: 0.0100, Buffer: 100000
Episode 263000/500000, Total Reward: 29086, Epsilon: 0.0100, Buffer: 100000
Episode 264000/500000, Total Reward: 47849, Epsilon: 0.0100, Buffer: 100000
Episode 265000/500000, Total Reward: 38001, Epsilon: 0.0100, Buffer: 100000
Episode 266000/500000, Total Reward: 41458, Epsilon: 0.0100, Buffer: 100000
Episode 267000/500000, Total Reward: 35598, Epsilon: 0.0100, Buffer: 100000
Episode 268000/500000, Total Reward: 40869, Epsilon: 0.0100, Buffer: 100000
Episode 269000/500000, Total Reward: 40446, Epsilon: 0.0100, Buffer: 100000
Episode 270000/500000, Total Reward: 53117, Epsilon: 0.0100, Buffer: 100000
Episode 271000/500000, Total Reward: 53079, Epsilon: 0.0100, Buffer: 100000
Episode 272000/500000, Total Reward: 41348, Epsilon: 0.0100, Buffer: 100000
Episode 273000/500000, Total Reward: 54839, Epsilon: 0.0100, Buffer: 100000
Episode 274000/500000, Total Reward: 52218, Epsilon: 0.0100, Buffer: 100000
Episode 275000/500000, Total Reward: 45483, Epsilon: 0.0100, Buffer: 100000
Episode 276000/500000, Total Reward: 40600, Epsilon: 0.0100, Buffer: 100000
Episode 277000/500000, Total Reward: 42454, Epsilon: 0.0100, Buffer: 100000
Episode 278000/500000, Total Reward: 42756, Epsilon: 0.0100, Buffer: 100000
Episode 279000/500000, Total Reward: 44614, Epsilon: 0.0100, Buffer: 100000
Episode 280000/500000, Total Reward: 47256, Epsilon: 0.0100, Buffer: 100000
Episode 281000/500000, Total Reward: 56349, Epsilon: 0.0100, Buffer: 100000
Episode 282000/500000, Total Reward: 46832, Epsilon: 0.0100, Buffer: 100000
Episode 283000/500000, Total Reward: 48883, Epsilon: 0.0100, Buffer: 100000
Episode 284000/500000, Total Reward: 35622, Epsilon: 0.0100, Buffer: 100000
Episode 285000/500000, Total Reward: 53088, Epsilon: 0.0100, Buffer: 100000
Episode 286000/500000, Total Reward: 39833, Epsilon: 0.0100, Buffer: 100000
Episode 287000/500000, Total Reward: 48246, Epsilon: 0.0100, Buffer: 100000
Episode 288000/500000, Total Reward: 43000, Epsilon: 0.0100, Buffer: 100000
Episode 289000/500000, Total Reward: 51779, Epsilon: 0.0100, Buffer: 100000
Episode 290000/500000, Total Reward: 44089, Epsilon: 0.0100, Buffer: 100000
Episode 291000/500000, Total Reward: 46059, Epsilon: 0.0100, Buffer: 100000
Episode 292000/500000, Total Reward: 45126, Epsilon: 0.0100, Buffer: 100000
Episode 293000/500000, Total Reward: 33625, Epsilon: 0.0100, Buffer: 100000
Episode 294000/500000, Total Reward: 54224, Epsilon: 0.0100, Buffer: 100000
Episode 295000/500000, Total Reward: 46072, Epsilon: 0.0100, Buffer: 100000
Episode 296000/500000, Total Reward: 47939, Epsilon: 0.0100, Buffer: 100000
Episode 297000/500000, Total Reward: 42653, Epsilon: 0.0100, Buffer: 100000
Episode 298000/500000, Total Reward: 41951, Epsilon: 0.0100, Buffer: 100000
Episode 299000/500000, Total Reward: 40265, Epsilon: 0.0100, Buffer: 100000
Episode 300000/500000, Total Reward: 45598, Epsilon: 0.0100, Buffer: 100000
Episode 301000/500000, Total Reward: 46452, Epsilon: 0.0100, Buffer: 100000
Episode 302000/500000, Total Reward: 60291, Epsilon: 0.0100, Buffer: 100000
Episode 303000/500000, Total Reward: 39764, Epsilon: 0.0100, Buffer: 100000
Episode 304000/500000, Total Reward: 34350, Epsilon: 0.0100, Buffer: 100000
Episode 305000/500000, Total Reward: 40595, Epsilon: 0.0100, Buffer: 100000
Episode 306000/500000, Total Reward: 40488, Epsilon: 0.0100, Buffer: 100000
Episode 307000/500000, Total Reward: 40814, Epsilon: 0.0100, Buffer: 100000
Episode 308000/500000, Total Reward: 57402, Epsilon: 0.0100, Buffer: 100000
Episode 309000/500000, Total Reward: 56943, Epsilon: 0.0100, Buffer: 100000
Episode 310000/500000, Total Reward: 35425, Epsilon: 0.0100, Buffer: 100000
Episode 311000/500000, Total Reward: 36582, Epsilon: 0.0100, Buffer: 100000
Episode 312000/500000, Total Reward: 46506, Epsilon: 0.0100, Buffer: 100000
Episode 313000/500000, Total Reward: 43105, Epsilon: 0.0100, Buffer: 100000
Episode 314000/500000, Total Reward: 55942, Epsilon: 0.0100, Buffer: 100000
Episode 315000/500000, Total Reward: 55670, Epsilon: 0.0100, Buffer: 100000
Episode 316000/500000, Total Reward: 44142, Epsilon: 0.0100, Buffer: 100000
Episode 317000/500000, Total Reward: 27292, Epsilon: 0.0100, Buffer: 100000
Episode 318000/500000, Total Reward: 39318, Epsilon: 0.0100, Buffer: 100000
Episode 319000/500000, Total Reward: 58023, Epsilon: 0.0100, Buffer: 100000
Episode 320000/500000, Total Reward: 37111, Epsilon: 0.0100, Buffer: 100000
Episode 321000/500000, Total Reward: 41595, Epsilon: 0.0100, Buffer: 100000
Episode 322000/500000, Total Reward: 58692, Epsilon: 0.0100, Buffer: 100000
Episode 323000/500000, Total Reward: 45517, Epsilon: 0.0100, Buffer: 100000
Episode 324000/500000, Total Reward: 49164, Epsilon: 0.0100, Buffer: 100000
Episode 325000/500000, Total Reward: 36882, Epsilon: 0.0100, Buffer: 100000
Episode 326000/500000, Total Reward: 51289, Epsilon: 0.0100, Buffer: 100000
Episode 327000/500000, Total Reward: 56415, Epsilon: 0.0100, Buffer: 100000
Episode 328000/500000, Total Reward: 56112, Epsilon: 0.0100, Buffer: 100000
Episode 329000/500000, Total Reward: 47888, Epsilon: 0.0100, Buffer: 100000
Episode 330000/500000, Total Reward: 46683, Epsilon: 0.0100, Buffer: 100000
Episode 331000/500000, Total Reward: 51522, Epsilon: 0.0100, Buffer: 100000
Episode 332000/500000, Total Reward: 43029, Epsilon: 0.0100, Buffer: 100000
Episode 333000/500000, Total Reward: 47581, Epsilon: 0.0100, Buffer: 100000
Episode 334000/500000, Total Reward: 51285, Epsilon: 0.0100, Buffer: 100000
Episode 335000/500000, Total Reward: 53218, Epsilon: 0.0100, Buffer: 100000
Episode 336000/500000, Total Reward: 55684, Epsilon: 0.0100, Buffer: 100000
