
--- Run started 2026-01-31 21:11:52 ---

======================================================================
CREATING NEW MODEL
======================================================================

Starting fresh with epsilon: 1.0000
======================================================================

Starting DQN training for 500000 episodes...
Episode 1000/500000, Total Reward: 53952, Epsilon: 0.0100, Buffer: 100000
Episode 25000/500000, Total Reward: 47355, Epsilon: 0.0100, Buffer: 100000
Episode 26000/500000, Total Reward: 49493, Epsilon: 0.0100, Buffer: 100000
Episode 27000/500000, Total Reward: 47921, Epsilon: 0.0100, Buffer: 100000
Episode 28000/500000, Total Reward: 47222, Epsilon: 0.0100, Buffer: 100000
Episode 29000/500000, Total Reward: 54053, Epsilon: 0.0100, Buffer: 100000
Episode 30000/500000, Total Reward: 46844, Epsilon: 0.0100, Buffer: 100000
Episode 31000/500000, Total Reward: 57078, Epsilon: 0.0100, Buffer: 100000
Episode 32000/500000, Total Reward: 55651, Epsilon: 0.0100, Buffer: 100000
Episode 33000/500000, Total Reward: 48618, Epsilon: 0.0100, Buffer: 100000
Episode 34000/500000, Total Reward: 47276, Epsilon: 0.0100, Buffer: 100000
Episode 35000/500000, Total Reward: 49255, Epsilon: 0.0100, Buffer: 100000
Episode 36000/500000, Total Reward: 47118, Epsilon: 0.0100, Buffer: 100000
Episode 37000/500000, Total Reward: 1049, Epsilon: 0.0100, Buffer: 100000
Episode 38000/500000, Total Reward: 40480, Epsilon: 0.0100, Buffer: 100000
Episode 39000/500000, Total Reward: 51962, Epsilon: 0.0100, Buffer: 100000
Episode 40000/500000, Total Reward: 38357, Epsilon: 0.0100, Buffer: 100000
Episode 41000/500000, Total Reward: 55584, Epsilon: 0.0100, Buffer: 100000
Episode 42000/500000, Total Reward: 58146, Epsilon: 0.0100, Buffer: 100000
Episode 43000/500000, Total Reward: 38060, Epsilon: 0.0100, Buffer: 100000
Episode 44000/500000, Total Reward: 47317, Epsilon: 0.0100, Buffer: 100000
Episode 45000/500000, Total Reward: 46320, Epsilon: 0.0100, Buffer: 100000
Episode 46000/500000, Total Reward: 35297, Epsilon: 0.0100, Buffer: 100000
Episode 47000/500000, Total Reward: 41140, Epsilon: 0.0100, Buffer: 100000
Episode 48000/500000, Total Reward: 45431, Epsilon: 0.0100, Buffer: 100000
Episode 49000/500000, Total Reward: 41735, Epsilon: 0.0100, Buffer: 100000
Episode 50000/500000, Total Reward: 36298, Epsilon: 0.0100, Buffer: 100000
Episode 51000/500000, Total Reward: 53210, Epsilon: 0.0100, Buffer: 100000
Episode 52000/500000, Total Reward: 43482, Epsilon: 0.0100, Buffer: 100000
Episode 53000/500000, Total Reward: 40922, Epsilon: 0.0100, Buffer: 100000
Episode 54000/500000, Total Reward: 51316, Epsilon: 0.0100, Buffer: 100000
Episode 55000/500000, Total Reward: 37265, Epsilon: 0.0100, Buffer: 100000
Episode 56000/500000, Total Reward: 45330, Epsilon: 0.0100, Buffer: 100000
Episode 57000/500000, Total Reward: 57569, Epsilon: 0.0100, Buffer: 100000
Episode 58000/500000, Total Reward: 50910, Epsilon: 0.0100, Buffer: 100000
Episode 59000/500000, Total Reward: 21449, Epsilon: 0.0100, Buffer: 100000
Episode 60000/500000, Total Reward: 47924, Epsilon: 0.0100, Buffer: 100000
Episode 61000/500000, Total Reward: 32964, Epsilon: 0.0100, Buffer: 100000
Episode 62000/500000, Total Reward: 33507, Epsilon: 0.0100, Buffer: 100000
Episode 63000/500000, Total Reward: 42742, Epsilon: 0.0100, Buffer: 100000
Episode 64000/500000, Total Reward: 28741, Epsilon: 0.0100, Buffer: 100000
Episode 65000/500000, Total Reward: 41371, Epsilon: 0.0100, Buffer: 100000
Episode 66000/500000, Total Reward: 48512, Epsilon: 0.0100, Buffer: 100000
Episode 67000/500000, Total Reward: 43422, Epsilon: 0.0100, Buffer: 100000
Episode 68000/500000, Total Reward: 49341, Epsilon: 0.0100, Buffer: 100000
Episode 69000/500000, Total Reward: 55564, Epsilon: 0.0100, Buffer: 100000
Episode 70000/500000, Total Reward: 56443, Epsilon: 0.0100, Buffer: 100000
Episode 71000/500000, Total Reward: 51707, Epsilon: 0.0100, Buffer: 100000
Episode 72000/500000, Total Reward: 53131, Epsilon: 0.0100, Buffer: 100000
Episode 73000/500000, Total Reward: 48805, Epsilon: 0.0100, Buffer: 100000
Episode 74000/500000, Total Reward: 43378, Epsilon: 0.0100, Buffer: 100000
Episode 75000/500000, Total Reward: 43879, Epsilon: 0.0100, Buffer: 100000
Episode 76000/500000, Total Reward: 59183, Epsilon: 0.0100, Buffer: 100000
Episode 77000/500000, Total Reward: 42533, Epsilon: 0.0100, Buffer: 100000
Episode 78000/500000, Total Reward: 55138, Epsilon: 0.0100, Buffer: 100000
Episode 79000/500000, Total Reward: 55723, Epsilon: 0.0100, Buffer: 100000
Episode 80000/500000, Total Reward: 29580, Epsilon: 0.0100, Buffer: 100000
Episode 81000/500000, Total Reward: 51013, Epsilon: 0.0100, Buffer: 100000
Episode 82000/500000, Total Reward: 45166, Epsilon: 0.0100, Buffer: 100000
Episode 83000/500000, Total Reward: 40082, Epsilon: 0.0100, Buffer: 100000
Episode 84000/500000, Total Reward: 45363, Epsilon: 0.0100, Buffer: 100000
Episode 85000/500000, Total Reward: 57072, Epsilon: 0.0100, Buffer: 100000
Episode 86000/500000, Total Reward: 43835, Epsilon: 0.0100, Buffer: 100000
Episode 87000/500000, Total Reward: 48024, Epsilon: 0.0100, Buffer: 100000
Episode 88000/500000, Total Reward: 44460, Epsilon: 0.0100, Buffer: 100000
Episode 89000/500000, Total Reward: 41352, Epsilon: 0.0100, Buffer: 100000
Episode 90000/500000, Total Reward: 54999, Epsilon: 0.0100, Buffer: 100000
Episode 91000/500000, Total Reward: 40648, Epsilon: 0.0100, Buffer: 100000
Episode 92000/500000, Total Reward: 57991, Epsilon: 0.0100, Buffer: 100000
Episode 93000/500000, Total Reward: 45238, Epsilon: 0.0100, Buffer: 100000
Episode 94000/500000, Total Reward: 32919, Epsilon: 0.0100, Buffer: 100000
Episode 95000/500000, Total Reward: 14329, Epsilon: 0.0100, Buffer: 100000
Episode 96000/500000, Total Reward: 47191, Epsilon: 0.0100, Buffer: 100000
Episode 97000/500000, Total Reward: 30484, Epsilon: 0.0100, Buffer: 100000
Episode 98000/500000, Total Reward: 38690, Epsilon: 0.0100, Buffer: 100000
Episode 99000/500000, Total Reward: 55225, Epsilon: 0.0100, Buffer: 100000
Episode 100000/500000, Total Reward: 30193, Epsilon: 0.0100, Buffer: 100000
Episode 101000/500000, Total Reward: 53449, Epsilon: 0.0100, Buffer: 100000
Episode 102000/500000, Total Reward: 52962, Epsilon: 0.0100, Buffer: 100000
Episode 103000/500000, Total Reward: 53478, Epsilon: 0.0100, Buffer: 100000
Episode 104000/500000, Total Reward: 51455, Epsilon: 0.0100, Buffer: 100000
Episode 105000/500000, Total Reward: 51057, Epsilon: 0.0100, Buffer: 100000
Episode 106000/500000, Total Reward: 47850, Epsilon: 0.0100, Buffer: 100000
Episode 107000/500000, Total Reward: 59503, Epsilon: 0.0100, Buffer: 100000
Episode 108000/500000, Total Reward: 49139, Epsilon: 0.0100, Buffer: 100000
Episode 109000/500000, Total Reward: 53062, Epsilon: 0.0100, Buffer: 100000
Episode 110000/500000, Total Reward: 37099, Epsilon: 0.0100, Buffer: 100000
Episode 111000/500000, Total Reward: 50676, Epsilon: 0.0100, Buffer: 100000
Episode 112000/500000, Total Reward: 50712, Epsilon: 0.0100, Buffer: 100000
Episode 113000/500000, Total Reward: 46364, Epsilon: 0.0100, Buffer: 100000
Episode 114000/500000, Total Reward: 40978, Epsilon: 0.0100, Buffer: 100000
Episode 115000/500000, Total Reward: 42992, Epsilon: 0.0100, Buffer: 100000
Episode 116000/500000, Total Reward: 40925, Epsilon: 0.0100, Buffer: 100000
Episode 117000/500000, Total Reward: 42766, Epsilon: 0.0100, Buffer: 100000
Episode 118000/500000, Total Reward: 45872, Epsilon: 0.0100, Buffer: 100000
Episode 119000/500000, Total Reward: 42652, Epsilon: 0.0100, Buffer: 100000
Episode 120000/500000, Total Reward: 33224, Epsilon: 0.0100, Buffer: 100000
Episode 121000/500000, Total Reward: 57011, Epsilon: 0.0100, Buffer: 100000
Episode 122000/500000, Total Reward: 44887, Epsilon: 0.0100, Buffer: 100000
Episode 123000/500000, Total Reward: 40987, Epsilon: 0.0100, Buffer: 100000
Episode 124000/500000, Total Reward: 53343, Epsilon: 0.0100, Buffer: 100000
Episode 125000/500000, Total Reward: 54114, Epsilon: 0.0100, Buffer: 100000
Episode 126000/500000, Total Reward: 43071, Epsilon: 0.0100, Buffer: 100000
Episode 127000/500000, Total Reward: 53164, Epsilon: 0.0100, Buffer: 100000
Episode 128000/500000, Total Reward: 31483, Epsilon: 0.0100, Buffer: 100000
Episode 129000/500000, Total Reward: 48918, Epsilon: 0.0100, Buffer: 100000
Episode 130000/500000, Total Reward: 42494, Epsilon: 0.0100, Buffer: 100000
Episode 131000/500000, Total Reward: 54422, Epsilon: 0.0100, Buffer: 100000
Episode 132000/500000, Total Reward: 33416, Epsilon: 0.0100, Buffer: 100000
Episode 133000/500000, Total Reward: 49112, Epsilon: 0.0100, Buffer: 100000
Episode 134000/500000, Total Reward: 49030, Epsilon: 0.0100, Buffer: 100000
Episode 135000/500000, Total Reward: 49659, Epsilon: 0.0100, Buffer: 100000
Episode 136000/500000, Total Reward: 42451, Epsilon: 0.0100, Buffer: 100000
Episode 137000/500000, Total Reward: 57063, Epsilon: 0.0100, Buffer: 100000
Episode 138000/500000, Total Reward: 41792, Epsilon: 0.0100, Buffer: 100000
Episode 139000/500000, Total Reward: 56068, Epsilon: 0.0100, Buffer: 100000
Episode 140000/500000, Total Reward: 54870, Epsilon: 0.0100, Buffer: 100000
Episode 141000/500000, Total Reward: 54727, Epsilon: 0.0100, Buffer: 100000
Episode 142000/500000, Total Reward: 41639, Epsilon: 0.0100, Buffer: 100000
Episode 143000/500000, Total Reward: 38501, Epsilon: 0.0100, Buffer: 100000
Episode 144000/500000, Total Reward: 45680, Epsilon: 0.0100, Buffer: 100000
Episode 145000/500000, Total Reward: 52671, Epsilon: 0.0100, Buffer: 100000
Episode 146000/500000, Total Reward: 42311, Epsilon: 0.0100, Buffer: 100000
Episode 147000/500000, Total Reward: 51088, Epsilon: 0.0100, Buffer: 100000
Episode 148000/500000, Total Reward: 41441, Epsilon: 0.0100, Buffer: 100000
Episode 149000/500000, Total Reward: 44739, Epsilon: 0.0100, Buffer: 100000
Episode 150000/500000, Total Reward: 37263, Epsilon: 0.0100, Buffer: 100000
Episode 151000/500000, Total Reward: 41739, Epsilon: 0.0100, Buffer: 100000
Episode 152000/500000, Total Reward: 55617, Epsilon: 0.0100, Buffer: 100000
Episode 153000/500000, Total Reward: 42805, Epsilon: 0.0100, Buffer: 100000
Episode 154000/500000, Total Reward: 43931, Epsilon: 0.0100, Buffer: 100000
Episode 155000/500000, Total Reward: 57419, Epsilon: 0.0100, Buffer: 100000
Episode 156000/500000, Total Reward: 64387, Epsilon: 0.0100, Buffer: 100000
Episode 157000/500000, Total Reward: 47640, Epsilon: 0.0100, Buffer: 100000
Episode 158000/500000, Total Reward: 48392, Epsilon: 0.0100, Buffer: 100000
Episode 159000/500000, Total Reward: 49222, Epsilon: 0.0100, Buffer: 100000
Episode 160000/500000, Total Reward: 48086, Epsilon: 0.0100, Buffer: 100000
Episode 161000/500000, Total Reward: 40117, Epsilon: 0.0100, Buffer: 100000
Episode 162000/500000, Total Reward: 45558, Epsilon: 0.0100, Buffer: 100000
Episode 163000/500000, Total Reward: 57154, Epsilon: 0.0100, Buffer: 100000
Episode 164000/500000, Total Reward: 29769, Epsilon: 0.0100, Buffer: 100000
Episode 165000/500000, Total Reward: 49985, Epsilon: 0.0100, Buffer: 100000
Episode 166000/500000, Total Reward: 44196, Epsilon: 0.0100, Buffer: 100000
Episode 167000/500000, Total Reward: 55777, Epsilon: 0.0100, Buffer: 100000
Episode 168000/500000, Total Reward: 51948, Epsilon: 0.0100, Buffer: 100000
Episode 169000/500000, Total Reward: 60829, Epsilon: 0.0100, Buffer: 100000
Episode 170000/500000, Total Reward: 46215, Epsilon: 0.0100, Buffer: 100000
Episode 171000/500000, Total Reward: 42376, Epsilon: 0.0100, Buffer: 100000
Episode 172000/500000, Total Reward: 42637, Epsilon: 0.0100, Buffer: 100000
Episode 173000/500000, Total Reward: 38957, Epsilon: 0.0100, Buffer: 100000
Episode 174000/500000, Total Reward: 42165, Epsilon: 0.0100, Buffer: 100000
Episode 175000/500000, Total Reward: 61286, Epsilon: 0.0100, Buffer: 100000
Episode 176000/500000, Total Reward: 48733, Epsilon: 0.0100, Buffer: 100000
Episode 177000/500000, Total Reward: 51459, Epsilon: 0.0100, Buffer: 100000
Episode 178000/500000, Total Reward: 56408, Epsilon: 0.0100, Buffer: 100000
Episode 179000/500000, Total Reward: 59668, Epsilon: 0.0100, Buffer: 100000
Episode 180000/500000, Total Reward: 45914, Epsilon: 0.0100, Buffer: 100000
Episode 181000/500000, Total Reward: 49071, Epsilon: 0.0100, Buffer: 100000
Episode 182000/500000, Total Reward: 49328, Epsilon: 0.0100, Buffer: 100000
Episode 183000/500000, Total Reward: 52739, Epsilon: 0.0100, Buffer: 100000
Episode 184000/500000, Total Reward: 54871, Epsilon: 0.0100, Buffer: 100000
Episode 185000/500000, Total Reward: 53169, Epsilon: 0.0100, Buffer: 100000
Episode 186000/500000, Total Reward: 51484, Epsilon: 0.0100, Buffer: 100000
Episode 187000/500000, Total Reward: 48339, Epsilon: 0.0100, Buffer: 100000
Episode 188000/500000, Total Reward: 44786, Epsilon: 0.0100, Buffer: 100000
Episode 189000/500000, Total Reward: 51740, Epsilon: 0.0100, Buffer: 100000
Episode 190000/500000, Total Reward: 47356, Epsilon: 0.0100, Buffer: 100000
Episode 191000/500000, Total Reward: 57110, Epsilon: 0.0100, Buffer: 100000
Episode 192000/500000, Total Reward: 46241, Epsilon: 0.0100, Buffer: 100000
Episode 193000/500000, Total Reward: 32474, Epsilon: 0.0100, Buffer: 100000
Episode 194000/500000, Total Reward: 58010, Epsilon: 0.0100, Buffer: 100000
Episode 195000/500000, Total Reward: 47756, Epsilon: 0.0100, Buffer: 100000
Episode 196000/500000, Total Reward: 40961, Epsilon: 0.0100, Buffer: 100000
Episode 197000/500000, Total Reward: 55649, Epsilon: 0.0100, Buffer: 100000
Episode 198000/500000, Total Reward: 56562, Epsilon: 0.0100, Buffer: 100000
Episode 199000/500000, Total Reward: 53225, Epsilon: 0.0100, Buffer: 100000
Episode 200000/500000, Total Reward: 43855, Epsilon: 0.0100, Buffer: 100000
Episode 201000/500000, Total Reward: 44503, Epsilon: 0.0100, Buffer: 100000
Episode 202000/500000, Total Reward: 51918, Epsilon: 0.0100, Buffer: 100000
Episode 203000/500000, Total Reward: 46483, Epsilon: 0.0100, Buffer: 100000
Episode 204000/500000, Total Reward: 54145, Epsilon: 0.0100, Buffer: 100000
Episode 205000/500000, Total Reward: 45978, Epsilon: 0.0100, Buffer: 100000
Episode 206000/500000, Total Reward: 52492, Epsilon: 0.0100, Buffer: 100000
Episode 207000/500000, Total Reward: 53573, Epsilon: 0.0100, Buffer: 100000
Episode 208000/500000, Total Reward: 40930, Epsilon: 0.0100, Buffer: 100000
Episode 209000/500000, Total Reward: 45831, Epsilon: 0.0100, Buffer: 100000
Episode 210000/500000, Total Reward: 52776, Epsilon: 0.0100, Buffer: 100000
Episode 211000/500000, Total Reward: 43048, Epsilon: 0.0100, Buffer: 100000
Episode 212000/500000, Total Reward: 45254, Epsilon: 0.0100, Buffer: 100000
Episode 213000/500000, Total Reward: 51442, Epsilon: 0.0100, Buffer: 100000
Episode 214000/500000, Total Reward: 35601, Epsilon: 0.0100, Buffer: 100000
Episode 215000/500000, Total Reward: 59562, Epsilon: 0.0100, Buffer: 100000
Episode 216000/500000, Total Reward: 48408, Epsilon: 0.0100, Buffer: 100000
Episode 217000/500000, Total Reward: 44465, Epsilon: 0.0100, Buffer: 100000
Episode 218000/500000, Total Reward: 56059, Epsilon: 0.0100, Buffer: 100000
Episode 219000/500000, Total Reward: 49298, Epsilon: 0.0100, Buffer: 100000
Episode 220000/500000, Total Reward: 52281, Epsilon: 0.0100, Buffer: 100000
Episode 221000/500000, Total Reward: 43251, Epsilon: 0.0100, Buffer: 100000
Episode 222000/500000, Total Reward: 45541, Epsilon: 0.0100, Buffer: 100000
Episode 223000/500000, Total Reward: 53694, Epsilon: 0.0100, Buffer: 100000
Episode 224000/500000, Total Reward: 33634, Epsilon: 0.0100, Buffer: 100000
Episode 225000/500000, Total Reward: 58464, Epsilon: 0.0100, Buffer: 100000
Episode 226000/500000, Total Reward: 39179, Epsilon: 0.0100, Buffer: 100000
Episode 227000/500000, Total Reward: 51569, Epsilon: 0.0100, Buffer: 100000
Episode 228000/500000, Total Reward: 44388, Epsilon: 0.0100, Buffer: 100000
Episode 229000/500000, Total Reward: 48325, Epsilon: 0.0100, Buffer: 100000
Episode 230000/500000, Total Reward: 41401, Epsilon: 0.0100, Buffer: 100000
Episode 231000/500000, Total Reward: 44333, Epsilon: 0.0100, Buffer: 100000
Episode 232000/500000, Total Reward: 48699, Epsilon: 0.0100, Buffer: 100000
Episode 233000/500000, Total Reward: 40538, Epsilon: 0.0100, Buffer: 100000
Episode 234000/500000, Total Reward: 50929, Epsilon: 0.0100, Buffer: 100000
Episode 235000/500000, Total Reward: 63055, Epsilon: 0.0100, Buffer: 100000
Episode 236000/500000, Total Reward: 46578, Epsilon: 0.0100, Buffer: 100000
Episode 237000/500000, Total Reward: 50075, Epsilon: 0.0100, Buffer: 100000
Episode 238000/500000, Total Reward: 37878, Epsilon: 0.0100, Buffer: 100000
Episode 239000/500000, Total Reward: 63199, Epsilon: 0.0100, Buffer: 100000
Episode 240000/500000, Total Reward: 50411, Epsilon: 0.0100, Buffer: 100000
Episode 241000/500000, Total Reward: 41037, Epsilon: 0.0100, Buffer: 100000
Episode 242000/500000, Total Reward: 45066, Epsilon: 0.0100, Buffer: 100000
Episode 243000/500000, Total Reward: 49297, Epsilon: 0.0100, Buffer: 100000
Episode 244000/500000, Total Reward: 40846, Epsilon: 0.0100, Buffer: 100000
Episode 245000/500000, Total Reward: 48867, Epsilon: 0.0100, Buffer: 100000
Episode 246000/500000, Total Reward: 51580, Epsilon: 0.0100, Buffer: 100000
Episode 247000/500000, Total Reward: 54924, Epsilon: 0.0100, Buffer: 100000
Episode 248000/500000, Total Reward: 35561, Epsilon: 0.0100, Buffer: 100000
Episode 249000/500000, Total Reward: 46840, Epsilon: 0.0100, Buffer: 100000
Episode 250000/500000, Total Reward: 48935, Epsilon: 0.0100, Buffer: 100000
Episode 251000/500000, Total Reward: 50318, Epsilon: 0.0100, Buffer: 100000
Episode 252000/500000, Total Reward: 51051, Epsilon: 0.0100, Buffer: 100000
Episode 253000/500000, Total Reward: 50030, Epsilon: 0.0100, Buffer: 100000
Episode 254000/500000, Total Reward: 46178, Epsilon: 0.0100, Buffer: 100000
Episode 255000/500000, Total Reward: 50326, Epsilon: 0.0100, Buffer: 100000
Episode 256000/500000, Total Reward: 52037, Epsilon: 0.0100, Buffer: 100000
Episode 257000/500000, Total Reward: 53103, Epsilon: 0.0100, Buffer: 100000
Episode 258000/500000, Total Reward: 57696, Epsilon: 0.0100, Buffer: 100000
Episode 259000/500000, Total Reward: 45739, Epsilon: 0.0100, Buffer: 100000
Episode 260000/500000, Total Reward: 34613, Epsilon: 0.0100, Buffer: 100000
Episode 261000/500000, Total Reward: 40304, Epsilon: 0.0100, Buffer: 100000
Episode 262000/500000, Total Reward: 38456, Epsilon: 0.0100, Buffer: 100000
Episode 263000/500000, Total Reward: 47186, Epsilon: 0.0100, Buffer: 100000
Episode 264000/500000, Total Reward: 33997, Epsilon: 0.0100, Buffer: 100000
Episode 265000/500000, Total Reward: 31315, Epsilon: 0.0100, Buffer: 100000
Episode 266000/500000, Total Reward: 38507, Epsilon: 0.0100, Buffer: 100000
Episode 267000/500000, Total Reward: 50255, Epsilon: 0.0100, Buffer: 100000
Episode 268000/500000, Total Reward: 54629, Epsilon: 0.0100, Buffer: 100000
Episode 269000/500000, Total Reward: 42218, Epsilon: 0.0100, Buffer: 100000
Episode 270000/500000, Total Reward: 46420, Epsilon: 0.0100, Buffer: 100000
Episode 271000/500000, Total Reward: 39319, Epsilon: 0.0100, Buffer: 100000
Episode 272000/500000, Total Reward: 33945, Epsilon: 0.0100, Buffer: 100000
Episode 273000/500000, Total Reward: 26352, Epsilon: 0.0100, Buffer: 100000
Episode 274000/500000, Total Reward: 47349, Epsilon: 0.0100, Buffer: 100000
Episode 275000/500000, Total Reward: 50508, Epsilon: 0.0100, Buffer: 100000
Episode 276000/500000, Total Reward: 34378, Epsilon: 0.0100, Buffer: 100000
Episode 277000/500000, Total Reward: 51834, Epsilon: 0.0100, Buffer: 100000
Episode 278000/500000, Total Reward: 42073, Epsilon: 0.0100, Buffer: 100000
Episode 279000/500000, Total Reward: 40828, Epsilon: 0.0100, Buffer: 100000
Episode 280000/500000, Total Reward: 45157, Epsilon: 0.0100, Buffer: 100000
Episode 281000/500000, Total Reward: 41048, Epsilon: 0.0100, Buffer: 100000
Episode 282000/500000, Total Reward: 44911, Epsilon: 0.0100, Buffer: 100000
Episode 283000/500000, Total Reward: 43538, Epsilon: 0.0100, Buffer: 100000
Episode 284000/500000, Total Reward: 54861, Epsilon: 0.0100, Buffer: 100000
Episode 285000/500000, Total Reward: 41149, Epsilon: 0.0100, Buffer: 100000
Episode 286000/500000, Total Reward: 46786, Epsilon: 0.0100, Buffer: 100000
Episode 287000/500000, Total Reward: 51326, Epsilon: 0.0100, Buffer: 100000
Episode 288000/500000, Total Reward: 47085, Epsilon: 0.0100, Buffer: 100000
Episode 289000/500000, Total Reward: 31522, Epsilon: 0.0100, Buffer: 100000
Episode 290000/500000, Total Reward: 13102, Epsilon: 0.0100, Buffer: 100000
Episode 291000/500000, Total Reward: 42763, Epsilon: 0.0100, Buffer: 100000
Episode 292000/500000, Total Reward: 41321, Epsilon: 0.0100, Buffer: 100000
Episode 293000/500000, Total Reward: 38753, Epsilon: 0.0100, Buffer: 100000
Episode 294000/500000, Total Reward: 39535, Epsilon: 0.0100, Buffer: 100000
Episode 295000/500000, Total Reward: 42581, Epsilon: 0.0100, Buffer: 100000
Episode 296000/500000, Total Reward: 37363, Epsilon: 0.0100, Buffer: 100000
Episode 297000/500000, Total Reward: 48481, Epsilon: 0.0100, Buffer: 100000
Episode 298000/500000, Total Reward: 54694, Epsilon: 0.0100, Buffer: 100000
Episode 299000/500000, Total Reward: 54109, Epsilon: 0.0100, Buffer: 100000
Episode 300000/500000, Total Reward: 47811, Epsilon: 0.0100, Buffer: 100000
Episode 301000/500000, Total Reward: 52721, Epsilon: 0.0100, Buffer: 100000
Episode 302000/500000, Total Reward: 43887, Epsilon: 0.0100, Buffer: 100000
Episode 303000/500000, Total Reward: 50597, Epsilon: 0.0100, Buffer: 100000
Episode 304000/500000, Total Reward: 56576, Epsilon: 0.0100, Buffer: 100000
Episode 305000/500000, Total Reward: 36741, Epsilon: 0.0100, Buffer: 100000
Episode 306000/500000, Total Reward: 39001, Epsilon: 0.0100, Buffer: 100000
Episode 307000/500000, Total Reward: 44677, Epsilon: 0.0100, Buffer: 100000
Episode 308000/500000, Total Reward: 42368, Epsilon: 0.0100, Buffer: 100000
Episode 309000/500000, Total Reward: 53793, Epsilon: 0.0100, Buffer: 100000
Episode 310000/500000, Total Reward: 53476, Epsilon: 0.0100, Buffer: 100000
Episode 311000/500000, Total Reward: 56302, Epsilon: 0.0100, Buffer: 100000
Episode 312000/500000, Total Reward: 52988, Epsilon: 0.0100, Buffer: 100000
Episode 313000/500000, Total Reward: 58048, Epsilon: 0.0100, Buffer: 100000
Episode 314000/500000, Total Reward: 41566, Epsilon: 0.0100, Buffer: 100000
Episode 315000/500000, Total Reward: 51013, Epsilon: 0.0100, Buffer: 100000
Episode 316000/500000, Total Reward: 35846, Epsilon: 0.0100, Buffer: 100000
Episode 317000/500000, Total Reward: 32623, Epsilon: 0.0100, Buffer: 100000
Episode 318000/500000, Total Reward: 38530, Epsilon: 0.0100, Buffer: 100000
Episode 319000/500000, Total Reward: 42651, Epsilon: 0.0100, Buffer: 100000
Episode 320000/500000, Total Reward: 54925, Epsilon: 0.0100, Buffer: 100000
Episode 321000/500000, Total Reward: 41441, Epsilon: 0.0100, Buffer: 100000
Episode 322000/500000, Total Reward: 42018, Epsilon: 0.0100, Buffer: 100000
Episode 323000/500000, Total Reward: 28824, Epsilon: 0.0100, Buffer: 100000
Episode 324000/500000, Total Reward: 49598, Epsilon: 0.0100, Buffer: 100000
Episode 325000/500000, Total Reward: 39399, Epsilon: 0.0100, Buffer: 100000
Episode 326000/500000, Total Reward: 36011, Epsilon: 0.0100, Buffer: 100000
Episode 327000/500000, Total Reward: 47839, Epsilon: 0.0100, Buffer: 100000
Episode 328000/500000, Total Reward: 48360, Epsilon: 0.0100, Buffer: 100000
Episode 329000/500000, Total Reward: 40255, Epsilon: 0.0100, Buffer: 100000
Episode 330000/500000, Total Reward: 50293, Epsilon: 0.0100, Buffer: 100000
Episode 331000/500000, Total Reward: 32622, Epsilon: 0.0100, Buffer: 100000
Episode 332000/500000, Total Reward: 41843, Epsilon: 0.0100, Buffer: 100000
Episode 333000/500000, Total Reward: 47484, Epsilon: 0.0100, Buffer: 100000
Episode 334000/500000, Total Reward: 53596, Epsilon: 0.0100, Buffer: 100000
Episode 335000/500000, Total Reward: 58895, Epsilon: 0.0100, Buffer: 100000
Episode 336000/500000, Total Reward: 47003, Epsilon: 0.0100, Buffer: 100000
