
--- Run started 2026-01-31 21:04:57 ---

======================================================================
CREATING NEW MODEL
======================================================================

Starting fresh with epsilon: 1.0000
======================================================================

Starting DQN training for 500000 episodes...
Episode 1000/500000, Total Reward: 42732, Epsilon: 0.0100, Buffer: 100000
Episode 27000/500000, Total Reward: 40863, Epsilon: 0.0100, Buffer: 100000
Episode 28000/500000, Total Reward: 44534, Epsilon: 0.0100, Buffer: 100000
Episode 29000/500000, Total Reward: 42706, Epsilon: 0.0100, Buffer: 100000
Episode 30000/500000, Total Reward: 43804, Epsilon: 0.0100, Buffer: 100000
Episode 31000/500000, Total Reward: 49631, Epsilon: 0.0100, Buffer: 100000
Episode 32000/500000, Total Reward: 44262, Epsilon: 0.0100, Buffer: 100000
Episode 33000/500000, Total Reward: 45744, Epsilon: 0.0100, Buffer: 100000
Episode 34000/500000, Total Reward: 46898, Epsilon: 0.0100, Buffer: 100000
Episode 35000/500000, Total Reward: 47289, Epsilon: 0.0100, Buffer: 100000
Episode 36000/500000, Total Reward: 51359, Epsilon: 0.0100, Buffer: 100000
Episode 37000/500000, Total Reward: 43623, Epsilon: 0.0100, Buffer: 100000
Episode 38000/500000, Total Reward: 43415, Epsilon: 0.0100, Buffer: 100000
Episode 39000/500000, Total Reward: 43929, Epsilon: 0.0100, Buffer: 100000
Episode 40000/500000, Total Reward: 41197, Epsilon: 0.0100, Buffer: 100000
Episode 41000/500000, Total Reward: 44771, Epsilon: 0.0100, Buffer: 100000
Episode 42000/500000, Total Reward: 40532, Epsilon: 0.0100, Buffer: 100000
Episode 43000/500000, Total Reward: 48318, Epsilon: 0.0100, Buffer: 100000
Episode 44000/500000, Total Reward: 46510, Epsilon: 0.0100, Buffer: 100000
Episode 45000/500000, Total Reward: 41376, Epsilon: 0.0100, Buffer: 100000
Episode 46000/500000, Total Reward: 43478, Epsilon: 0.0100, Buffer: 100000
Episode 47000/500000, Total Reward: 44242, Epsilon: 0.0100, Buffer: 100000
Episode 48000/500000, Total Reward: 48153, Epsilon: 0.0100, Buffer: 100000
Episode 49000/500000, Total Reward: 51052, Epsilon: 0.0100, Buffer: 100000
Episode 50000/500000, Total Reward: 44229, Epsilon: 0.0100, Buffer: 100000
Episode 51000/500000, Total Reward: 41403, Epsilon: 0.0100, Buffer: 100000
Episode 52000/500000, Total Reward: 45118, Epsilon: 0.0100, Buffer: 100000
Episode 53000/500000, Total Reward: 41243, Epsilon: 0.0100, Buffer: 100000
Episode 54000/500000, Total Reward: 38823, Epsilon: 0.0100, Buffer: 100000
Episode 55000/500000, Total Reward: 45720, Epsilon: 0.0100, Buffer: 100000
Episode 56000/500000, Total Reward: 39499, Epsilon: 0.0100, Buffer: 100000
Episode 57000/500000, Total Reward: 40583, Epsilon: 0.0100, Buffer: 100000
Episode 58000/500000, Total Reward: 43874, Epsilon: 0.0100, Buffer: 100000
Episode 59000/500000, Total Reward: 44084, Epsilon: 0.0100, Buffer: 100000
Episode 60000/500000, Total Reward: 45833, Epsilon: 0.0100, Buffer: 100000
Episode 61000/500000, Total Reward: 40691, Epsilon: 0.0100, Buffer: 100000
Episode 62000/500000, Total Reward: 39793, Epsilon: 0.0100, Buffer: 100000
Episode 63000/500000, Total Reward: 40523, Epsilon: 0.0100, Buffer: 100000
Episode 64000/500000, Total Reward: 41294, Epsilon: 0.0100, Buffer: 100000
Episode 65000/500000, Total Reward: 41962, Epsilon: 0.0100, Buffer: 100000
Episode 66000/500000, Total Reward: 45082, Epsilon: 0.0100, Buffer: 100000
Episode 67000/500000, Total Reward: 42825, Epsilon: 0.0100, Buffer: 100000
Episode 68000/500000, Total Reward: 46379, Epsilon: 0.0100, Buffer: 100000
Episode 69000/500000, Total Reward: 49138, Epsilon: 0.0100, Buffer: 100000
Episode 70000/500000, Total Reward: 45439, Epsilon: 0.0100, Buffer: 100000
Episode 71000/500000, Total Reward: 41478, Epsilon: 0.0100, Buffer: 100000
Episode 72000/500000, Total Reward: 40060, Epsilon: 0.0100, Buffer: 100000
Episode 73000/500000, Total Reward: 49112, Epsilon: 0.0100, Buffer: 100000
Episode 74000/500000, Total Reward: 42781, Epsilon: 0.0100, Buffer: 100000
Episode 75000/500000, Total Reward: 42922, Epsilon: 0.0100, Buffer: 100000
Episode 76000/500000, Total Reward: 41247, Epsilon: 0.0100, Buffer: 100000
Episode 77000/500000, Total Reward: 46082, Epsilon: 0.0100, Buffer: 100000
Episode 78000/500000, Total Reward: -67, Epsilon: 0.0100, Buffer: 100000
Episode 79000/500000, Total Reward: 42970, Epsilon: 0.0100, Buffer: 100000
Episode 80000/500000, Total Reward: 43136, Epsilon: 0.0100, Buffer: 100000
Episode 81000/500000, Total Reward: 42839, Epsilon: 0.0100, Buffer: 100000
Episode 82000/500000, Total Reward: 51204, Epsilon: 0.0100, Buffer: 100000
Episode 83000/500000, Total Reward: 49508, Epsilon: 0.0100, Buffer: 100000
Episode 84000/500000, Total Reward: 45833, Epsilon: 0.0100, Buffer: 100000
Episode 85000/500000, Total Reward: 39904, Epsilon: 0.0100, Buffer: 100000
Episode 86000/500000, Total Reward: 40978, Epsilon: 0.0100, Buffer: 100000
Episode 87000/500000, Total Reward: 45413, Epsilon: 0.0100, Buffer: 100000
Episode 88000/500000, Total Reward: 42031, Epsilon: 0.0100, Buffer: 100000
Episode 89000/500000, Total Reward: 44232, Epsilon: 0.0100, Buffer: 100000
Episode 90000/500000, Total Reward: 46036, Epsilon: 0.0100, Buffer: 100000
Episode 91000/500000, Total Reward: 49320, Epsilon: 0.0100, Buffer: 100000
Episode 92000/500000, Total Reward: 45521, Epsilon: 0.0100, Buffer: 100000
Episode 93000/500000, Total Reward: 47410, Epsilon: 0.0100, Buffer: 100000
Episode 94000/500000, Total Reward: 47238, Epsilon: 0.0100, Buffer: 100000
Episode 95000/500000, Total Reward: 40525, Epsilon: 0.0100, Buffer: 100000
Episode 96000/500000, Total Reward: 42972, Epsilon: 0.0100, Buffer: 100000
Episode 97000/500000, Total Reward: 40702, Epsilon: 0.0100, Buffer: 100000
Episode 98000/500000, Total Reward: 38802, Epsilon: 0.0100, Buffer: 100000
Episode 99000/500000, Total Reward: 48186, Epsilon: 0.0100, Buffer: 100000
Episode 100000/500000, Total Reward: 40653, Epsilon: 0.0100, Buffer: 100000
Episode 101000/500000, Total Reward: 50242, Epsilon: 0.0100, Buffer: 100000
Episode 102000/500000, Total Reward: 47462, Epsilon: 0.0100, Buffer: 100000
Episode 103000/500000, Total Reward: 45630, Epsilon: 0.0100, Buffer: 100000
Episode 104000/500000, Total Reward: 41030, Epsilon: 0.0100, Buffer: 100000
Episode 105000/500000, Total Reward: 38452, Epsilon: 0.0100, Buffer: 100000
Episode 106000/500000, Total Reward: 43637, Epsilon: 0.0100, Buffer: 100000
Episode 107000/500000, Total Reward: 43217, Epsilon: 0.0100, Buffer: 100000
Episode 108000/500000, Total Reward: 45683, Epsilon: 0.0100, Buffer: 100000
Episode 109000/500000, Total Reward: 43746, Epsilon: 0.0100, Buffer: 100000
Episode 110000/500000, Total Reward: 45157, Epsilon: 0.0100, Buffer: 100000
Episode 111000/500000, Total Reward: 43063, Epsilon: 0.0100, Buffer: 100000
Episode 112000/500000, Total Reward: 44318, Epsilon: 0.0100, Buffer: 100000
Episode 113000/500000, Total Reward: 45111, Epsilon: 0.0100, Buffer: 100000
Episode 114000/500000, Total Reward: 42523, Epsilon: 0.0100, Buffer: 100000
Episode 115000/500000, Total Reward: 43022, Epsilon: 0.0100, Buffer: 100000
Episode 116000/500000, Total Reward: 45862, Epsilon: 0.0100, Buffer: 100000
Episode 117000/500000, Total Reward: 46598, Epsilon: 0.0100, Buffer: 100000
Episode 118000/500000, Total Reward: 39510, Epsilon: 0.0100, Buffer: 100000
Episode 119000/500000, Total Reward: 42602, Epsilon: 0.0100, Buffer: 100000
Episode 120000/500000, Total Reward: 45629, Epsilon: 0.0100, Buffer: 100000
Episode 121000/500000, Total Reward: 44269, Epsilon: 0.0100, Buffer: 100000
Episode 122000/500000, Total Reward: 46487, Epsilon: 0.0100, Buffer: 100000
Episode 123000/500000, Total Reward: 45009, Epsilon: 0.0100, Buffer: 100000
Episode 124000/500000, Total Reward: 42832, Epsilon: 0.0100, Buffer: 100000
Episode 125000/500000, Total Reward: 46201, Epsilon: 0.0100, Buffer: 100000
Episode 126000/500000, Total Reward: 46608, Epsilon: 0.0100, Buffer: 100000
Episode 127000/500000, Total Reward: 45326, Epsilon: 0.0100, Buffer: 100000
Episode 128000/500000, Total Reward: 47647, Epsilon: 0.0100, Buffer: 100000
Episode 129000/500000, Total Reward: 44519, Epsilon: 0.0100, Buffer: 100000
Episode 130000/500000, Total Reward: 41899, Epsilon: 0.0100, Buffer: 100000
Episode 131000/500000, Total Reward: 47881, Epsilon: 0.0100, Buffer: 100000
Episode 132000/500000, Total Reward: 46312, Epsilon: 0.0100, Buffer: 100000
Episode 133000/500000, Total Reward: 40578, Epsilon: 0.0100, Buffer: 100000
Episode 134000/500000, Total Reward: 46640, Epsilon: 0.0100, Buffer: 100000
Episode 135000/500000, Total Reward: 44250, Epsilon: 0.0100, Buffer: 100000
Episode 136000/500000, Total Reward: 41662, Epsilon: 0.0100, Buffer: 100000
Episode 137000/500000, Total Reward: 46877, Epsilon: 0.0100, Buffer: 100000
Episode 138000/500000, Total Reward: 35416, Epsilon: 0.0100, Buffer: 100000
Episode 139000/500000, Total Reward: 42236, Epsilon: 0.0100, Buffer: 100000
Episode 140000/500000, Total Reward: 43772, Epsilon: 0.0100, Buffer: 100000
Episode 141000/500000, Total Reward: 44982, Epsilon: 0.0100, Buffer: 100000
Episode 142000/500000, Total Reward: 51501, Epsilon: 0.0100, Buffer: 100000
Episode 143000/500000, Total Reward: 43350, Epsilon: 0.0100, Buffer: 100000
Episode 144000/500000, Total Reward: 48148, Epsilon: 0.0100, Buffer: 100000
Episode 145000/500000, Total Reward: 40493, Epsilon: 0.0100, Buffer: 100000
Episode 146000/500000, Total Reward: 43555, Epsilon: 0.0100, Buffer: 100000
Episode 147000/500000, Total Reward: 37439, Epsilon: 0.0100, Buffer: 100000
Episode 148000/500000, Total Reward: 49735, Epsilon: 0.0100, Buffer: 100000
Episode 149000/500000, Total Reward: 44498, Epsilon: 0.0100, Buffer: 100000
Episode 150000/500000, Total Reward: 46803, Epsilon: 0.0100, Buffer: 100000
Episode 151000/500000, Total Reward: 47269, Epsilon: 0.0100, Buffer: 100000
Episode 152000/500000, Total Reward: 41155, Epsilon: 0.0100, Buffer: 100000
Episode 153000/500000, Total Reward: 48703, Epsilon: 0.0100, Buffer: 100000
Episode 154000/500000, Total Reward: 42369, Epsilon: 0.0100, Buffer: 100000
Episode 155000/500000, Total Reward: 48276, Epsilon: 0.0100, Buffer: 100000
Episode 156000/500000, Total Reward: 49300, Epsilon: 0.0100, Buffer: 100000
Episode 157000/500000, Total Reward: 41783, Epsilon: 0.0100, Buffer: 100000
Episode 158000/500000, Total Reward: 46843, Epsilon: 0.0100, Buffer: 100000
Episode 159000/500000, Total Reward: 44399, Epsilon: 0.0100, Buffer: 100000
Episode 160000/500000, Total Reward: 42882, Epsilon: 0.0100, Buffer: 100000
Episode 161000/500000, Total Reward: 49369, Epsilon: 0.0100, Buffer: 100000
Episode 162000/500000, Total Reward: 37387, Epsilon: 0.0100, Buffer: 100000
Episode 163000/500000, Total Reward: 46287, Epsilon: 0.0100, Buffer: 100000
Episode 164000/500000, Total Reward: 41475, Epsilon: 0.0100, Buffer: 100000
Episode 165000/500000, Total Reward: 46610, Epsilon: 0.0100, Buffer: 100000
Episode 166000/500000, Total Reward: 35900, Epsilon: 0.0100, Buffer: 100000
Episode 167000/500000, Total Reward: 41941, Epsilon: 0.0100, Buffer: 100000
Episode 168000/500000, Total Reward: 47185, Epsilon: 0.0100, Buffer: 100000
Episode 169000/500000, Total Reward: 44811, Epsilon: 0.0100, Buffer: 100000
Episode 170000/500000, Total Reward: 45979, Epsilon: 0.0100, Buffer: 100000
Episode 171000/500000, Total Reward: 40821, Epsilon: 0.0100, Buffer: 100000
Episode 172000/500000, Total Reward: 51167, Epsilon: 0.0100, Buffer: 100000
Episode 173000/500000, Total Reward: 43814, Epsilon: 0.0100, Buffer: 100000
Episode 174000/500000, Total Reward: 51468, Epsilon: 0.0100, Buffer: 100000
Episode 175000/500000, Total Reward: 44718, Epsilon: 0.0100, Buffer: 100000
Episode 176000/500000, Total Reward: 42485, Epsilon: 0.0100, Buffer: 100000
Episode 177000/500000, Total Reward: 41254, Epsilon: 0.0100, Buffer: 100000
Episode 178000/500000, Total Reward: 42188, Epsilon: 0.0100, Buffer: 100000
Episode 179000/500000, Total Reward: 41652, Epsilon: 0.0100, Buffer: 100000
Episode 180000/500000, Total Reward: 48327, Epsilon: 0.0100, Buffer: 100000
Episode 181000/500000, Total Reward: 48752, Epsilon: 0.0100, Buffer: 100000
Episode 182000/500000, Total Reward: 51160, Epsilon: 0.0100, Buffer: 100000
Episode 183000/500000, Total Reward: 44075, Epsilon: 0.0100, Buffer: 100000
Episode 184000/500000, Total Reward: 44323, Epsilon: 0.0100, Buffer: 100000
Episode 185000/500000, Total Reward: 49513, Epsilon: 0.0100, Buffer: 100000
Episode 186000/500000, Total Reward: 48433, Epsilon: 0.0100, Buffer: 100000
Episode 187000/500000, Total Reward: 37809, Epsilon: 0.0100, Buffer: 100000
Episode 188000/500000, Total Reward: 47081, Epsilon: 0.0100, Buffer: 100000
Episode 189000/500000, Total Reward: 45212, Epsilon: 0.0100, Buffer: 100000
Episode 190000/500000, Total Reward: 44197, Epsilon: 0.0100, Buffer: 100000
Episode 191000/500000, Total Reward: 45639, Epsilon: 0.0100, Buffer: 100000
Episode 192000/500000, Total Reward: 47729, Epsilon: 0.0100, Buffer: 100000
Episode 193000/500000, Total Reward: 45393, Epsilon: 0.0100, Buffer: 100000
Episode 194000/500000, Total Reward: 42928, Epsilon: 0.0100, Buffer: 100000
Episode 195000/500000, Total Reward: 43921, Epsilon: 0.0100, Buffer: 100000
Episode 196000/500000, Total Reward: 40027, Epsilon: 0.0100, Buffer: 100000
Episode 197000/500000, Total Reward: 43099, Epsilon: 0.0100, Buffer: 100000
Episode 198000/500000, Total Reward: 40403, Epsilon: 0.0100, Buffer: 100000
Episode 199000/500000, Total Reward: 48189, Epsilon: 0.0100, Buffer: 100000
Episode 200000/500000, Total Reward: 44424, Epsilon: 0.0100, Buffer: 100000
Episode 201000/500000, Total Reward: 38569, Epsilon: 0.0100, Buffer: 100000
Episode 202000/500000, Total Reward: 50746, Epsilon: 0.0100, Buffer: 100000
Episode 203000/500000, Total Reward: 48692, Epsilon: 0.0100, Buffer: 100000
Episode 204000/500000, Total Reward: 47877, Epsilon: 0.0100, Buffer: 100000
Episode 205000/500000, Total Reward: 47236, Epsilon: 0.0100, Buffer: 100000
Episode 206000/500000, Total Reward: 41692, Epsilon: 0.0100, Buffer: 100000
Episode 207000/500000, Total Reward: 46051, Epsilon: 0.0100, Buffer: 100000
Episode 208000/500000, Total Reward: 37872, Epsilon: 0.0100, Buffer: 100000
Episode 209000/500000, Total Reward: 43046, Epsilon: 0.0100, Buffer: 100000
Episode 210000/500000, Total Reward: 38862, Epsilon: 0.0100, Buffer: 100000
Episode 211000/500000, Total Reward: 41564, Epsilon: 0.0100, Buffer: 100000
Episode 212000/500000, Total Reward: 43295, Epsilon: 0.0100, Buffer: 100000
Episode 213000/500000, Total Reward: 42338, Epsilon: 0.0100, Buffer: 100000
Episode 214000/500000, Total Reward: 45436, Epsilon: 0.0100, Buffer: 100000
Episode 215000/500000, Total Reward: 47369, Epsilon: 0.0100, Buffer: 100000
Episode 216000/500000, Total Reward: 43506, Epsilon: 0.0100, Buffer: 100000
Episode 217000/500000, Total Reward: 44228, Epsilon: 0.0100, Buffer: 100000
Episode 218000/500000, Total Reward: 39876, Epsilon: 0.0100, Buffer: 100000
Episode 219000/500000, Total Reward: 48471, Epsilon: 0.0100, Buffer: 100000
Episode 220000/500000, Total Reward: 41120, Epsilon: 0.0100, Buffer: 100000
Episode 221000/500000, Total Reward: 40081, Epsilon: 0.0100, Buffer: 100000
Episode 222000/500000, Total Reward: 48684, Epsilon: 0.0100, Buffer: 100000
Episode 223000/500000, Total Reward: 39965, Epsilon: 0.0100, Buffer: 100000
Episode 224000/500000, Total Reward: 42416, Epsilon: 0.0100, Buffer: 100000
Episode 225000/500000, Total Reward: 48447, Epsilon: 0.0100, Buffer: 100000
Episode 226000/500000, Total Reward: 42652, Epsilon: 0.0100, Buffer: 100000
Episode 227000/500000, Total Reward: 42570, Epsilon: 0.0100, Buffer: 100000
Episode 228000/500000, Total Reward: 43536, Epsilon: 0.0100, Buffer: 100000
Episode 229000/500000, Total Reward: 37449, Epsilon: 0.0100, Buffer: 100000
Episode 230000/500000, Total Reward: 49851, Epsilon: 0.0100, Buffer: 100000
Episode 231000/500000, Total Reward: 42403, Epsilon: 0.0100, Buffer: 100000
Episode 232000/500000, Total Reward: 47286, Epsilon: 0.0100, Buffer: 100000
Episode 233000/500000, Total Reward: 41800, Epsilon: 0.0100, Buffer: 100000
Episode 234000/500000, Total Reward: 50609, Epsilon: 0.0100, Buffer: 100000
Episode 235000/500000, Total Reward: 50055, Epsilon: 0.0100, Buffer: 100000
Episode 236000/500000, Total Reward: 41994, Epsilon: 0.0100, Buffer: 100000
Episode 237000/500000, Total Reward: 47838, Epsilon: 0.0100, Buffer: 100000
Episode 238000/500000, Total Reward: 43649, Epsilon: 0.0100, Buffer: 100000
Episode 239000/500000, Total Reward: 50457, Epsilon: 0.0100, Buffer: 100000
Episode 240000/500000, Total Reward: 48471, Epsilon: 0.0100, Buffer: 100000
Episode 241000/500000, Total Reward: 44370, Epsilon: 0.0100, Buffer: 100000
Episode 242000/500000, Total Reward: 37371, Epsilon: 0.0100, Buffer: 100000
Episode 243000/500000, Total Reward: 43685, Epsilon: 0.0100, Buffer: 100000
Episode 244000/500000, Total Reward: 40966, Epsilon: 0.0100, Buffer: 100000
Episode 245000/500000, Total Reward: 42973, Epsilon: 0.0100, Buffer: 100000
Episode 246000/500000, Total Reward: 43063, Epsilon: 0.0100, Buffer: 100000
Episode 247000/500000, Total Reward: 45491, Epsilon: 0.0100, Buffer: 100000
Episode 248000/500000, Total Reward: 43236, Epsilon: 0.0100, Buffer: 100000
Episode 249000/500000, Total Reward: 43051, Epsilon: 0.0100, Buffer: 100000
Episode 250000/500000, Total Reward: 46844, Epsilon: 0.0100, Buffer: 100000
Episode 251000/500000, Total Reward: 42902, Epsilon: 0.0100, Buffer: 100000
Episode 252000/500000, Total Reward: 43700, Epsilon: 0.0100, Buffer: 100000
Episode 253000/500000, Total Reward: 46201, Epsilon: 0.0100, Buffer: 100000
Episode 254000/500000, Total Reward: 40538, Epsilon: 0.0100, Buffer: 100000
Episode 255000/500000, Total Reward: 43203, Epsilon: 0.0100, Buffer: 100000
Episode 256000/500000, Total Reward: 44384, Epsilon: 0.0100, Buffer: 100000
Episode 257000/500000, Total Reward: 44255, Epsilon: 0.0100, Buffer: 100000
Episode 258000/500000, Total Reward: 49526, Epsilon: 0.0100, Buffer: 100000
Episode 259000/500000, Total Reward: 49830, Epsilon: 0.0100, Buffer: 100000
Episode 260000/500000, Total Reward: 44510, Epsilon: 0.0100, Buffer: 100000
Episode 261000/500000, Total Reward: 44279, Epsilon: 0.0100, Buffer: 100000
Episode 262000/500000, Total Reward: 47689, Epsilon: 0.0100, Buffer: 100000
Episode 263000/500000, Total Reward: 48284, Epsilon: 0.0100, Buffer: 100000
Episode 264000/500000, Total Reward: 48292, Epsilon: 0.0100, Buffer: 100000
Episode 265000/500000, Total Reward: 43929, Epsilon: 0.0100, Buffer: 100000
Episode 266000/500000, Total Reward: 43133, Epsilon: 0.0100, Buffer: 100000
Episode 267000/500000, Total Reward: 44320, Epsilon: 0.0100, Buffer: 100000
Episode 268000/500000, Total Reward: -67, Epsilon: 0.0100, Buffer: 100000
Episode 269000/500000, Total Reward: 44408, Epsilon: 0.0100, Buffer: 100000
Episode 270000/500000, Total Reward: 40643, Epsilon: 0.0100, Buffer: 100000
Episode 271000/500000, Total Reward: 46210, Epsilon: 0.0100, Buffer: 100000
Episode 272000/500000, Total Reward: 50300, Epsilon: 0.0100, Buffer: 100000
Episode 273000/500000, Total Reward: 48531, Epsilon: 0.0100, Buffer: 100000
Episode 274000/500000, Total Reward: 35620, Epsilon: 0.0100, Buffer: 100000
Episode 275000/500000, Total Reward: 45465, Epsilon: 0.0100, Buffer: 100000
Episode 276000/500000, Total Reward: 49125, Epsilon: 0.0100, Buffer: 100000
Episode 277000/500000, Total Reward: 45212, Epsilon: 0.0100, Buffer: 100000
Episode 278000/500000, Total Reward: 42716, Epsilon: 0.0100, Buffer: 100000
Episode 279000/500000, Total Reward: 46718, Epsilon: 0.0100, Buffer: 100000
Episode 280000/500000, Total Reward: 38321, Epsilon: 0.0100, Buffer: 100000
Episode 281000/500000, Total Reward: 46179, Epsilon: 0.0100, Buffer: 100000
Episode 282000/500000, Total Reward: 45338, Epsilon: 0.0100, Buffer: 100000
Episode 283000/500000, Total Reward: 39851, Epsilon: 0.0100, Buffer: 100000
Episode 284000/500000, Total Reward: 37817, Epsilon: 0.0100, Buffer: 100000
Episode 285000/500000, Total Reward: 45222, Epsilon: 0.0100, Buffer: 100000
Episode 286000/500000, Total Reward: 38855, Epsilon: 0.0100, Buffer: 100000
Episode 287000/500000, Total Reward: 35582, Epsilon: 0.0100, Buffer: 100000
Episode 288000/500000, Total Reward: 45069, Epsilon: 0.0100, Buffer: 100000
Episode 289000/500000, Total Reward: 46012, Epsilon: 0.0100, Buffer: 100000
Episode 290000/500000, Total Reward: 48132, Epsilon: 0.0100, Buffer: 100000
Episode 291000/500000, Total Reward: 39566, Epsilon: 0.0100, Buffer: 100000
Episode 292000/500000, Total Reward: 45568, Epsilon: 0.0100, Buffer: 100000
Episode 293000/500000, Total Reward: 42860, Epsilon: 0.0100, Buffer: 100000
Episode 294000/500000, Total Reward: 40384, Epsilon: 0.0100, Buffer: 100000
Episode 295000/500000, Total Reward: 44856, Epsilon: 0.0100, Buffer: 100000
Episode 296000/500000, Total Reward: 43157, Epsilon: 0.0100, Buffer: 100000
Episode 297000/500000, Total Reward: 41893, Epsilon: 0.0100, Buffer: 100000
Episode 298000/500000, Total Reward: 41084, Epsilon: 0.0100, Buffer: 100000
Episode 299000/500000, Total Reward: 44036, Epsilon: 0.0100, Buffer: 100000
Episode 300000/500000, Total Reward: 42218, Epsilon: 0.0100, Buffer: 100000
Episode 301000/500000, Total Reward: 48881, Epsilon: 0.0100, Buffer: 100000
Episode 302000/500000, Total Reward: 42897, Epsilon: 0.0100, Buffer: 100000
Episode 303000/500000, Total Reward: 41444, Epsilon: 0.0100, Buffer: 100000
Episode 304000/500000, Total Reward: 42596, Epsilon: 0.0100, Buffer: 100000
Episode 305000/500000, Total Reward: 40368, Epsilon: 0.0100, Buffer: 100000
Episode 306000/500000, Total Reward: 47462, Epsilon: 0.0100, Buffer: 100000
Episode 307000/500000, Total Reward: 39838, Epsilon: 0.0100, Buffer: 100000
Episode 308000/500000, Total Reward: 42653, Epsilon: 0.0100, Buffer: 100000
Episode 309000/500000, Total Reward: 45549, Epsilon: 0.0100, Buffer: 100000
Episode 310000/500000, Total Reward: 47009, Epsilon: 0.0100, Buffer: 100000
Episode 311000/500000, Total Reward: 44081, Epsilon: 0.0100, Buffer: 100000
Episode 312000/500000, Total Reward: 38128, Epsilon: 0.0100, Buffer: 100000
Episode 313000/500000, Total Reward: 42914, Epsilon: 0.0100, Buffer: 100000
Episode 314000/500000, Total Reward: 48289, Epsilon: 0.0100, Buffer: 100000
Episode 315000/500000, Total Reward: 41611, Epsilon: 0.0100, Buffer: 100000
Episode 316000/500000, Total Reward: 45182, Epsilon: 0.0100, Buffer: 100000
Episode 317000/500000, Total Reward: 36068, Epsilon: 0.0100, Buffer: 100000
Episode 318000/500000, Total Reward: 45222, Epsilon: 0.0100, Buffer: 100000
Episode 319000/500000, Total Reward: 45657, Epsilon: 0.0100, Buffer: 100000
Episode 320000/500000, Total Reward: 39923, Epsilon: 0.0100, Buffer: 100000
Episode 321000/500000, Total Reward: 37950, Epsilon: 0.0100, Buffer: 100000
Episode 322000/500000, Total Reward: 48962, Epsilon: 0.0100, Buffer: 100000
Episode 323000/500000, Total Reward: 41682, Epsilon: 0.0100, Buffer: 100000
Episode 324000/500000, Total Reward: 45956, Epsilon: 0.0100, Buffer: 100000
Episode 325000/500000, Total Reward: 37649, Epsilon: 0.0100, Buffer: 100000
Episode 326000/500000, Total Reward: 45012, Epsilon: 0.0100, Buffer: 100000
Episode 327000/500000, Total Reward: 39619, Epsilon: 0.0100, Buffer: 100000
Episode 328000/500000, Total Reward: 40182, Epsilon: 0.0100, Buffer: 100000
Episode 329000/500000, Total Reward: 44145, Epsilon: 0.0100, Buffer: 100000
Episode 330000/500000, Total Reward: 36048, Epsilon: 0.0100, Buffer: 100000
Episode 331000/500000, Total Reward: 48159, Epsilon: 0.0100, Buffer: 100000
Episode 332000/500000, Total Reward: 46846, Epsilon: 0.0100, Buffer: 100000
Episode 333000/500000, Total Reward: 46988, Epsilon: 0.0100, Buffer: 100000
Episode 334000/500000, Total Reward: 42614, Epsilon: 0.0100, Buffer: 100000
Episode 335000/500000, Total Reward: 40866, Epsilon: 0.0100, Buffer: 100000
Episode 336000/500000, Total Reward: 48367, Epsilon: 0.0100, Buffer: 100000
