
--- Run started 2026-02-02 03:10:50 ---

======================================================================
CREATING NEW MODEL
======================================================================

Starting fresh with epsilon: 1.0000
======================================================================

Starting DQN training for 500000 episodes...
Episode 1000/500000, Total Reward: 166, Epsilon: 0.0100, Buffer: 100000
Episode 252000/500000, Total Reward: 6450, Epsilon: 0.0100, Buffer: 100000
Episode 253000/500000, Total Reward: 7932, Epsilon: 0.0100, Buffer: 100000
Episode 254000/500000, Total Reward: 5920, Epsilon: 0.0100, Buffer: 100000
Episode 255000/500000, Total Reward: 1916, Epsilon: 0.0100, Buffer: 100000
Episode 256000/500000, Total Reward: 9276, Epsilon: 0.0100, Buffer: 100000
Episode 257000/500000, Total Reward: 900, Epsilon: 0.0100, Buffer: 100000
Episode 258000/500000, Total Reward: -292, Epsilon: 0.0100, Buffer: 100000
Episode 259000/500000, Total Reward: -684, Epsilon: 0.0100, Buffer: 100000
Episode 260000/500000, Total Reward: 9814, Epsilon: 0.0100, Buffer: 100000
Episode 261000/500000, Total Reward: 1352, Epsilon: 0.0100, Buffer: 100000
Episode 262000/500000, Total Reward: 10702, Epsilon: 0.0100, Buffer: 100000
Episode 263000/500000, Total Reward: 3839, Epsilon: 0.0100, Buffer: 100000
Episode 264000/500000, Total Reward: 5501, Epsilon: 0.0100, Buffer: 100000
Episode 265000/500000, Total Reward: 3768, Epsilon: 0.0100, Buffer: 100000
Episode 266000/500000, Total Reward: 10729, Epsilon: 0.0100, Buffer: 100000
Episode 267000/500000, Total Reward: 2955, Epsilon: 0.0100, Buffer: 100000
Episode 268000/500000, Total Reward: 4869, Epsilon: 0.0100, Buffer: 100000
Episode 269000/500000, Total Reward: 5993, Epsilon: 0.0100, Buffer: 100000
Episode 270000/500000, Total Reward: 8194, Epsilon: 0.0100, Buffer: 100000
Episode 271000/500000, Total Reward: 6806, Epsilon: 0.0100, Buffer: 100000
Episode 272000/500000, Total Reward: 3279, Epsilon: 0.0100, Buffer: 100000
Episode 273000/500000, Total Reward: 10155, Epsilon: 0.0100, Buffer: 100000
Episode 274000/500000, Total Reward: 8870, Epsilon: 0.0100, Buffer: 100000
Episode 275000/500000, Total Reward: 2667, Epsilon: 0.0100, Buffer: 100000
Episode 276000/500000, Total Reward: 6949, Epsilon: 0.0100, Buffer: 100000
Episode 277000/500000, Total Reward: 8522, Epsilon: 0.0100, Buffer: 100000
Episode 278000/500000, Total Reward: 8788, Epsilon: 0.0100, Buffer: 100000
Episode 279000/500000, Total Reward: 6161, Epsilon: 0.0100, Buffer: 100000
Episode 280000/500000, Total Reward: -516, Epsilon: 0.0100, Buffer: 100000
Episode 281000/500000, Total Reward: 10208, Epsilon: 0.0100, Buffer: 100000
Episode 282000/500000, Total Reward: 11632, Epsilon: 0.0100, Buffer: 100000
Episode 283000/500000, Total Reward: 12260, Epsilon: 0.0100, Buffer: 100000
Episode 284000/500000, Total Reward: 7821, Epsilon: 0.0100, Buffer: 100000
Episode 285000/500000, Total Reward: 7277, Epsilon: 0.0100, Buffer: 100000
Episode 286000/500000, Total Reward: 6456, Epsilon: 0.0100, Buffer: 100000
Episode 287000/500000, Total Reward: 10889, Epsilon: 0.0100, Buffer: 100000
Episode 288000/500000, Total Reward: 10198, Epsilon: 0.0100, Buffer: 100000
Episode 289000/500000, Total Reward: 8307, Epsilon: 0.0100, Buffer: 100000
Episode 290000/500000, Total Reward: 4741, Epsilon: 0.0100, Buffer: 100000
Episode 291000/500000, Total Reward: 6875, Epsilon: 0.0100, Buffer: 100000
Episode 292000/500000, Total Reward: 290, Epsilon: 0.0100, Buffer: 100000
Episode 293000/500000, Total Reward: 9096, Epsilon: 0.0100, Buffer: 100000
Episode 294000/500000, Total Reward: 2798, Epsilon: 0.0100, Buffer: 100000
Episode 295000/500000, Total Reward: 4386, Epsilon: 0.0100, Buffer: 100000
Episode 296000/500000, Total Reward: 3088, Epsilon: 0.0100, Buffer: 100000
Episode 297000/500000, Total Reward: 6638, Epsilon: 0.0100, Buffer: 100000
Episode 298000/500000, Total Reward: 6382, Epsilon: 0.0100, Buffer: 100000
Episode 299000/500000, Total Reward: 8359, Epsilon: 0.0100, Buffer: 100000
Episode 300000/500000, Total Reward: 11737, Epsilon: 0.0100, Buffer: 100000
Episode 301000/500000, Total Reward: 1563, Epsilon: 0.0100, Buffer: 100000
Episode 302000/500000, Total Reward: 2568, Epsilon: 0.0100, Buffer: 100000
Episode 303000/500000, Total Reward: 7427, Epsilon: 0.0100, Buffer: 100000
Episode 304000/500000, Total Reward: 13613, Epsilon: 0.0100, Buffer: 100000
Episode 305000/500000, Total Reward: 7228, Epsilon: 0.0100, Buffer: 100000
Episode 306000/500000, Total Reward: 1712, Epsilon: 0.0100, Buffer: 100000
Episode 307000/500000, Total Reward: 8016, Epsilon: 0.0100, Buffer: 100000
Episode 308000/500000, Total Reward: 7694, Epsilon: 0.0100, Buffer: 100000
Episode 309000/500000, Total Reward: 7940, Epsilon: 0.0100, Buffer: 100000
Episode 310000/500000, Total Reward: 5143, Epsilon: 0.0100, Buffer: 100000
Episode 311000/500000, Total Reward: 4741, Epsilon: 0.0100, Buffer: 100000
Episode 312000/500000, Total Reward: 8116, Epsilon: 0.0100, Buffer: 100000
Episode 313000/500000, Total Reward: 6800, Epsilon: 0.0100, Buffer: 100000
Episode 314000/500000, Total Reward: 8362, Epsilon: 0.0100, Buffer: 100000
Episode 315000/500000, Total Reward: 7520, Epsilon: 0.0100, Buffer: 100000
Episode 316000/500000, Total Reward: 5758, Epsilon: 0.0100, Buffer: 100000
Episode 317000/500000, Total Reward: 10908, Epsilon: 0.0100, Buffer: 100000
Episode 318000/500000, Total Reward: 5484, Epsilon: 0.0100, Buffer: 100000
Episode 319000/500000, Total Reward: -2241, Epsilon: 0.0100, Buffer: 100000
Episode 320000/500000, Total Reward: 4527, Epsilon: 0.0100, Buffer: 100000
Episode 321000/500000, Total Reward: 8937, Epsilon: 0.0100, Buffer: 100000
Episode 322000/500000, Total Reward: 5986, Epsilon: 0.0100, Buffer: 100000
Episode 323000/500000, Total Reward: 8245, Epsilon: 0.0100, Buffer: 100000
Episode 324000/500000, Total Reward: 4287, Epsilon: 0.0100, Buffer: 100000
Episode 325000/500000, Total Reward: 6865, Epsilon: 0.0100, Buffer: 100000
Episode 326000/500000, Total Reward: 2245, Epsilon: 0.0100, Buffer: 100000
Episode 327000/500000, Total Reward: 8121, Epsilon: 0.0100, Buffer: 100000
Episode 328000/500000, Total Reward: 5082, Epsilon: 0.0100, Buffer: 100000
Episode 329000/500000, Total Reward: 9788, Epsilon: 0.0100, Buffer: 100000
Episode 330000/500000, Total Reward: 5369, Epsilon: 0.0100, Buffer: 100000
Episode 331000/500000, Total Reward: 6895, Epsilon: 0.0100, Buffer: 100000
Episode 332000/500000, Total Reward: 11793, Epsilon: 0.0100, Buffer: 100000
Episode 333000/500000, Total Reward: -146, Epsilon: 0.0100, Buffer: 100000
Episode 334000/500000, Total Reward: 8836, Epsilon: 0.0100, Buffer: 100000
Episode 335000/500000, Total Reward: 5622, Epsilon: 0.0100, Buffer: 100000
Episode 336000/500000, Total Reward: 8322, Epsilon: 0.0100, Buffer: 100000
