parity,mac,mip,cm,V,Q_keep,Q_replace,cow_value,action
3,11,5,0,5063.88,5063.88,4656.88,406.99,keep
3,11,5,1,4746.19,4746.19,4577.47,168.72,keep
3,11,6,0,5219.18,5219.18,4656.88,562.30,keep
3,11,6,1,4908.69,4908.69,4577.47,331.22,keep
3,11,7,0,5360.64,5360.64,4656.88,703.76,keep
3,11,7,1,5081.08,5081.08,4577.47,503.61,keep
3,11,8,0,5480.15,5480.15,4731.17,748.98,keep
3,11,8,1,5323.66,5323.66,4611.64,712.02,keep
3,12,0,0,4663.77,4571.60,4663.77,-92.17,replace
3,12,0,1,4580.64,4328.82,4580.64,-251.81,replace
3,12,2,0,4663.77,4571.60,4663.77,-92.17,replace
3,12,2,1,4580.64,4328.82,4580.64,-251.81,replace
3,12,3,0,4663.77,4638.74,4663.77,-25.03,replace
3,12,3,1,4580.64,4374.33,4580.64,-206.30,replace
3,12,4,0,4818.48,4818.48,4663.77,154.71,keep
3,12,4,1,4580.64,4518.31,4580.64,-62.33,replace
3,12,5,0,4999.20,4999.20,4663.77,335.43,keep
3,12,5,1,4699.78,4699.78,4580.64,119.14,keep
3,12,6,0,5172.92,5172.92,4663.77,509.15,keep
3,12,6,1,4879.65,4879.65,4580.64,299.01,keep
3,12,7,0,5335.69,5335.69,4663.77,671.92,keep
3,12,7,1,5069.66,5069.66,4580.64,489.03,keep
3,12,8,0,5480.14,5480.14,4731.16,748.98,keep
3,12,8,1,5323.66,5323.66,4611.64,712.02,keep
3,12,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,12,9,1,5663.55,5663.55,4611.64,1051.91,keep
3,13,0,0,4670.14,4553.95,4670.14,-116.19,replace
3,13,0,1,4583.57,4322.75,4583.57,-260.81,replace
3,13,3,0,4670.14,4554.68,4670.14,-115.46,replace
3,13,3,1,4583.57,4323.25,4583.57,-260.32,replace
3,13,4,0,4744.37,4744.37,4670.14,74.23,keep
3,13,4,1,4583.57,4461.39,4583.57,-122.18,replace
3,13,5,0,4939.65,4939.65,4670.14,269.51,keep
3,13,5,1,4657.10,4657.10,4583.57,73.53,keep
3,13,6,0,5130.25,5130.25,4670.14,460.11,keep
3,13,6,1,4852.88,4852.88,4583.57,269.31,keep
3,13,7,0,5312.62,5312.62,4670.14,642.48,keep
3,13,7,1,5059.10,5059.10,4583.57,475.54,keep
3,13,8,0,5480.14,5480.14,4731.16,748.97,keep
3,13,8,1,5323.65,5323.65,4611.64,712.02,keep
3,13,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,13,9,1,5663.54,5663.54,4611.64,1051.91,keep
3,14,0,0,4676.00,4537.70,4676.00,-138.31,replace
3,14,0,1,4586.26,4317.15,4586.26,-269.11,replace
3,14,4,0,4676.81,4676.81,4676.00,0.81,keep
3,14,4,1,4586.26,4411.45,4586.26,-174.82,replace
3,14,5,0,4885.06,4885.06,4676.00,209.06,keep
3,14,5,1,4618.00,4618.00,4586.26,31.74,keep
3,14,6,0,5091.07,5091.07,4676.00,415.07,keep
3,14,6,1,4828.32,4828.32,4586.26,242.05,keep
3,14,7,0,5291.40,5291.40,4676.00,615.40,keep
3,14,7,1,5049.39,5049.39,4586.26,463.13,keep
3,14,8,0,5480.14,5480.14,4731.16,748.97,keep
3,14,8,1,5323.65,5323.65,4611.64,712.02,keep
3,14,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,14,9,1,5663.54,5663.54,4611.64,1051.91,keep
3,15,0,0,4681.38,4522.79,4681.38,-158.59,replace
3,15,0,1,4588.73,4312.01,4588.73,-276.73,replace
3,15,5,0,4835.20,4835.20,4681.38,153.82,keep
3,15,5,1,4588.73,4582.32,4588.73,-6.41,replace
3,15,6,0,5055.23,5055.23,4681.38,373.86,keep
3,15,6,1,4805.86,4805.86,4588.73,217.13,keep
3,15,7,0,5271.96,5271.96,4681.38,590.59,keep
3,15,7,1,5040.50,5040.50,4588.73,451.77,keep
3,15,8,0,5480.13,5480.13,4731.16,748.97,keep
3,15,8,1,5323.65,5323.65,4611.63,712.02,keep
3,15,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,15,9,1,5663.54,5663.54,4611.63,1051.91,keep
3,16,0,0,4686.28,4509.17,4686.28,-177.11,replace
3,16,0,1,4590.99,4307.30,4590.99,-283.69,replace
3,16,6,0,5022.55,5022.55,4686.28,336.27,keep
3,16,6,1,4785.39,4785.39,4590.99,194.40,keep
3,16,7,0,5254.22,5254.22,4686.28,567.93,keep
3,16,7,1,5032.38,5032.38,4590.99,441.39,keep
3,16,8,0,5480.13,5480.13,4731.16,748.97,keep
3,16,8,1,5323.65,5323.65,4611.63,712.02,keep
3,16,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,16,9,1,5663.54,5663.54,4611.63,1051.91,keep
3,17,0,0,4690.75,4496.76,4690.75,-193.99,replace
3,17,0,1,4593.04,4303.01,4593.04,-290.03,replace
3,17,7,0,5238.06,5238.06,4690.75,547.31,keep
3,17,7,1,5024.98,5024.98,4593.04,431.94,keep
3,17,8,0,5480.13,5480.13,4731.16,748.97,keep
3,17,8,1,5323.65,5323.65,4611.63,712.02,keep
3,17,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,17,9,1,5663.54,5663.54,4611.63,1051.91,keep
3,18,0,0,4694.80,4485.48,4694.80,-209.33,replace
3,18,0,1,4594.91,4299.11,4594.91,-295.80,replace
3,18,8,0,5480.13,5480.13,4731.16,748.97,keep
3,18,8,1,5323.65,5323.65,4611.63,712.02,keep
3,18,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,18,9,1,5663.54,5663.54,4611.63,1051.91,keep
3,19,0,0,4698.48,4592.95,4698.48,-105.53,replace
3,19,0,1,4596.60,4389.09,4596.60,-207.51,replace
3,19,9,0,5893.47,5893.47,4731.16,1162.30,keep
3,19,9,1,5663.54,5663.54,4611.63,1051.91,keep
3,20,0,0,4829.81,4829.81,4701.81,128.00,keep
3,20,0,1,4643.75,4643.75,4598.13,45.62,keep
4,1,0,0,5527.47,5527.47,4686.79,840.68,keep
4,1,0,1,5048.15,5048.15,4608.48,439.67,keep
4,2,0,0,5457.90,5457.90,4627.37,830.53,keep
4,2,0,1,4935.57,4935.57,4571.47,364.11,keep
4,3,0,0,5328.27,5328.27,4606.80,721.46,keep
4,3,0,1,4789.76,4789.76,4557.76,232.00,keep
4,4,0,0,5131.95,5131.95,4602.86,529.09,keep
4,4,0,1,4632.76,4632.76,4554.08,78.68,keep
4,4,1,0,5493.97,5493.97,4602.86,891.10,keep
4,4,1,1,5005.53,5005.53,4554.08,451.45,keep
4,5,0,0,4954.24,4954.24,4606.44,347.79,keep
4,5,0,1,4554.91,4512.98,4554.91,-41.92,replace
4,5,1,0,5315.20,5315.20,4606.44,708.76,keep
4,5,1,1,4849.88,4849.88,4554.91,294.98,keep
4,5,2,0,5401.45,5401.45,4606.44,795.00,keep
4,5,2,1,4935.60,4935.60,4554.91,380.69,keep
4,6,0,0,4805.95,4805.95,4613.33,192.63,keep
4,6,0,1,4557.71,4417.45,4557.71,-140.26,replace
4,6,1,0,5138.87,5138.87,4613.33,525.54,keep
4,6,1,1,4698.44,4698.44,4557.71,140.73,keep
4,6,2,0,5242.92,5242.92,4613.33,629.59,keep
4,6,2,1,4801.83,4801.83,4557.71,244.12,keep
4,6,3,0,5334.06,5334.06,4613.33,720.74,keep
4,6,3,1,4892.57,4892.57,4557.71,334.86,keep
4,7,0,0,4698.75,4698.75,4621.53,77.23,keep
4,7,0,1,4561.33,4357.52,4561.33,-203.81,replace
4,7,1,0,4969.43,4969.43,4621.53,347.91,keep
4,7,1,1,4561.33,4558.08,4561.33,-3.25,replace
4,7,2,0,5089.31,5089.31,4621.53,467.79,keep
4,7,2,1,4673.35,4673.35,4561.33,112.03,keep
4,7,3,0,5199.28,5199.28,4621.53,577.75,keep
4,7,3,1,4782.76,4782.76,4561.33,221.44,keep
4,7,4,0,5295.57,5295.57,4621.53,674.04,keep
4,7,4,1,4879.22,4879.22,4561.33,317.89,keep
4,8,0,0,4639.83,4639.83,4630.09,9.75,keep
4,8,0,1,4565.20,4331.30,4565.20,-233.90,replace
4,8,1,0,4817.24,4817.24,4630.09,187.15,keep
4,8,1,1,4565.20,4462.79,4565.20,-102.41,replace
4,8,2,0,4942.98,4942.98,4630.09,312.89,keep
4,8,2,1,4565.20,4551.67,4565.20,-13.52,replace
4,8,3,0,5070.34,5070.34,4630.09,440.25,keep
4,8,3,1,4678.34,4678.34,4565.20,113.14,keep
4,8,4,0,5186.53,5186.53,4630.09,556.44,keep
4,8,4,1,4794.46,4794.46,4565.20,229.27,keep
4,8,5,0,5288.16,5288.16,4630.09,658.07,keep
4,8,5,1,4898.32,4898.32,4565.20,333.12,keep
4,9,0,0,4638.54,4609.96,4638.54,-28.58,replace
4,9,0,1,4569.05,4320.35,4569.05,-248.70,replace
4,9,1,0,4677.05,4677.05,4638.54,38.51,keep
4,9,1,1,4569.05,4375.41,4569.05,-193.64,replace
4,9,2,0,4809.45,4809.45,4638.54,170.91,keep
4,9,2,1,4569.05,4465.51,4569.05,-103.54,replace
4,9,3,0,4948.64,4948.64,4638.54,310.10,keep
4,9,3,1,4580.18,4580.18,4569.05,11.13,keep
4,9,4,0,5083.22,5083.22,4638.54,444.68,keep
4,9,4,1,4714.49,4714.49,4569.05,145.44,keep
4,9,5,0,5205.89,5205.89,4638.54,567.35,keep
4,9,5,1,4838.93,4838.93,4569.05,269.87,keep
4,9,6,0,5312.80,5312.80,4638.54,674.26,keep
4,9,6,1,4955.44,4955.44,4569.05,386.39,keep
4,10,0,0,4646.64,4587.47,4646.64,-59.17,replace
4,10,0,1,4572.77,4312.67,4572.77,-260.09,replace
4,10,1,0,4646.64,4617.36,4646.64,-29.28,replace
4,10,1,1,4572.77,4342.42,4572.77,-230.35,replace
4,10,2,0,4688.00,4688.00,4646.64,41.35,keep
4,10,2,1,4572.77,4390.49,4572.77,-182.28,replace
4,10,3,0,4835.17,4835.17,4646.64,188.52,keep
4,10,3,1,4572.77,4490.64,4572.77,-82.13,replace
4,10,4,0,4986.40,4986.40,4646.64,339.76,keep
4,10,4,1,4639.75,4639.75,4572.77,66.99,keep
4,10,5,0,5128.53,5128.53,4646.64,481.89,keep
4,10,5,1,4783.23,4783.23,4572.77,210.46,keep
4,10,6,0,5257.73,5257.73,4646.64,611.09,keep
4,10,6,1,4920.77,4920.77,4572.77,348.00,keep
4,10,7,0,5368.91,5368.91,4646.64,722.26,keep
4,10,7,1,5067.74,5067.74,4572.77,494.97,keep
4,11,0,0,4654.28,4596.20,4654.28,-58.08,replace
4,11,0,1,4576.28,4335.18,4576.28,-241.10,replace
4,11,1,0,4654.28,4596.20,4654.28,-58.08,replace
4,11,1,1,4576.28,4335.18,4576.28,-241.10,replace
4,11,2,0,4654.28,4596.20,4654.28,-58.08,replace
4,11,2,1,4576.28,4335.18,4576.28,-241.10,replace
4,11,3,0,4732.80,4732.80,4654.28,78.52,keep
4,11,3,1,4576.28,4428.14,4576.28,-148.14,replace
4,11,4,0,4896.40,4896.40,4654.28,242.11,keep
4,11,4,1,4576.28,4570.43,4576.28,-5.85,replace
4,11,5,0,5056.43,5056.43,4654.28,402.14,keep
4,11,5,1,4731.41,4731.41,4576.28,155.13,keep
4,11,6,0,5206.24,5206.24,4654.28,551.96,keep
4,11,6,1,4888.41,4888.41,4576.28,312.13,keep
4,11,7,0,5341.18,5341.18,4654.28,686.90,keep
4,11,7,1,5055.05,5055.05,4576.28,478.77,keep
4,11,8,0,5452.29,5452.29,4731.17,721.12,keep
4,11,8,1,5294.52,5294.52,4611.64,682.88,keep
4,12,0,0,4661.41,4576.48,4661.41,-84.93,replace
4,12,0,1,4579.55,4328.42,4579.55,-251.13,replace
4,12,2,0,4661.41,4576.48,4661.41,-84.93,replace
4,12,2,1,4579.55,4328.42,4579.55,-251.13,replace
4,12,3,0,4661.41,4638.40,4661.41,-23.01,replace
4,12,3,1,4579.55,4370.56,4579.55,-208.99,replace
4,12,4,0,4813.25,4813.25,4661.41,151.84,keep
4,12,4,1,4579.55,4506.49,4579.55,-73.06,replace
4,12,5,0,4989.69,4989.69,4661.41,328.28,keep
4,12,5,1,4683.52,4683.52,4579.55,103.97,keep
4,12,6,0,5158.47,5158.47,4661.41,497.06,keep
4,12,6,1,4858.41,4858.41,4579.55,278.86,keep
4,12,7,0,5315.38,5315.38,4661.41,653.97,keep
4,12,7,1,5043.25,5043.25,4579.55,463.70,keep
4,12,8,0,5452.29,5452.29,4731.16,721.12,keep
4,12,8,1,5294.51,5294.51,4611.64,682.87,keep
4,12,9,0,5867.02,5867.02,4731.16,1135.85,keep
4,12,9,1,5636.24,5636.24,4611.64,1024.60,keep
4,13,0,0,4668.00,4558.21,4668.00,-109.79,replace
4,13,0,1,4582.58,4322.15,4582.58,-260.44,replace
4,13,3,0,4668.00,4558.21,4668.00,-109.79,replace
4,13,3,1,4582.58,4322.15,4582.58,-260.44,replace
4,13,4,0,4736.83,4736.83,4668.00,68.83,keep
4,13,4,1,4582.58,4447.80,4582.58,-134.78,replace
4,13,5,0,4928.24,4928.24,4668.00,260.24,keep
4,13,5,1,4639.47,4639.47,4582.58,56.89,keep
4,13,6,0,5114.40,5114.40,4668.00,446.40,keep
4,13,6,1,4830.76,4830.76,4582.58,248.17,keep
4,13,7,0,5291.52,5291.52,4668.00,623.52,keep
4,13,7,1,5032.34,5032.34,4582.58,449.76,keep
4,13,8,0,5452.28,5452.28,4731.16,721.12,keep
4,13,8,1,5294.51,5294.51,4611.64,682.87,keep
4,13,9,0,5867.02,5867.02,4731.16,1135.85,keep
4,13,9,1,5636.23,5636.23,4611.64,1024.60,keep
4,14,0,0,4674.07,4541.39,4674.07,-132.69,replace
4,14,0,1,4585.37,4316.36,4585.37,-269.01,replace
4,14,4,0,4674.07,4668.07,4674.07,-6.00,replace
4,14,4,1,4585.37,4402.57,4585.37,-182.80,replace
4,14,5,0,4871.91,4871.91,4674.07,197.84,keep
4,14,5,1,4599.14,4599.14,4585.37,13.76,keep
4,14,6,0,5073.94,5073.94,4674.07,399.86,keep
4,14,6,1,4805.38,4805.38,4585.37,220.01,keep
4,14,7,0,5269.57,5269.57,4674.07,595.50,keep
4,14,7,1,5022.31,5022.31,4585.37,436.93,keep
4,14,8,0,5452.28,5452.28,4731.16,721.12,keep
4,14,8,1,5294.51,5294.51,4611.64,682.87,keep
4,14,9,0,5867.01,5867.01,4731.16,1135.85,keep
4,14,9,1,5636.23,5636.23,4611.64,1024.60,keep
4,15,0,0,4679.63,4525.96,4679.63,-153.68,replace
4,15,0,1,4587.93,4311.05,4587.93,-276.88,replace
4,15,5,0,4820.45,4820.45,4679.63,140.82,keep
4,15,5,1,4587.93,4562.31,4587.93,-25.62,replace
4,15,6,0,5036.92,5036.92,4679.63,357.29,keep
4,15,6,1,4782.19,4782.19,4587.93,194.26,keep
4,15,7,0,5249.47,5249.47,4679.63,569.83,keep
4,15,7,1,5013.12,5013.12,4587.93,425.19,keep
4,15,8,0,5452.28,5452.28,4731.16,721.12,keep
4,15,8,1,5294.51,5294.51,4611.63,682.87,keep
4,15,9,0,5867.01,5867.01,4731.16,1135.85,keep
4,15,9,1,5636.23,5636.23,4611.63,1024.60,keep
4,16,0,0,4684.71,4511.86,4684.71,-172.85,replace
4,16,0,1,4590.27,4306.19,4590.27,-284.08,replace
4,16,6,0,5003.17,5003.17,4684.71,318.46,keep
4,16,6,1,4761.05,4761.05,4590.27,170.78,keep
4,16,7,0,5231.11,5231.11,4684.71,546.40,keep
4,16,7,1,5004.73,5004.73,4590.27,414.46,keep
4,16,8,0,5452.28,5452.28,4731.16,721.12,keep
4,16,8,1,5294.51,5294.51,4611.63,682.87,keep
4,16,9,0,5867.01,5867.01,4731.16,1135.85,keep
4,16,9,1,5636.23,5636.23,4611.63,1024.60,keep
4,17,0,0,4689.33,4499.01,4689.33,-190.32,replace
4,17,0,1,4592.39,4301.76,4592.39,-290.64,replace
4,17,7,0,5214.40,5214.40,4689.33,525.07,keep
4,17,7,1,4997.09,4997.09,4592.39,404.69,keep
4,17,8,0,5452.28,5452.28,4731.16,721.12,keep
4,17,8,1,5294.51,5294.51,4611.63,682.87,keep
4,17,9,0,5867.01,5867.01,4731.16,1135.85,keep
4,17,9,1,5636.23,5636.23,4611.63,1024.60,keep
4,18,0,0,4693.53,4487.34,4693.53,-206.19,replace
4,18,0,1,4594.32,4297.72,4594.32,-296.60,replace
4,18,8,0,5452.28,5452.28,4731.16,721.12,keep
4,18,8,1,5294.51,5294.51,4611.63,682.87,keep
4,18,9,0,5867.01,5867.01,4731.16,1135.85,keep
4,18,9,1,5636.23,5636.23,4611.63,1024.60,keep
4,19,0,0,4697.34,4596.97,4697.34,-100.37,replace
4,19,0,1,4596.08,4389.19,4596.08,-206.89,replace
4,19,9,0,5867.01,5867.01,4731.16,1135.85,keep
4,19,9,1,5636.23,5636.23,4611.63,1024.60,keep
4,20,0,0,4832.08,4832.08,4700.78,131.30,keep
4,20,0,1,4642.38,4642.38,4597.66,44.72,keep
5,1,0,0,5503.94,5503.94,4685.75,818.18,keep
5,1,0,1,5022.33,5022.33,4608.00,414.33,keep
5,2,0,0,5430.73,5430.73,4625.77,804.95,keep
5,2,0,1,4906.80,4906.80,4570.73,336.07,keep
5,3,0,0,5296.09,5296.09,4605.04,691.05,keep
5,3,0,1,4759.77,4759.77,4556.95,202.82,keep
5,4,0,0,5104.90,5104.90,4601.09,503.81,keep
5,4,0,1,4611.82,4611.82,4553.26,58.55,keep
5,4,1,0,5453.64,5453.64,4601.09,852.55,keep
5,4,1,1,4962.02,4962.02,4553.26,408.75,keep
5,5,0,0,4933.31,4933.31,4604.74,328.57,keep
5,5,0,1,4554.12,4496.88,4554.12,-57.25,replace
5,5,1,0,5273.31,5273.31,4604.74,668.57,keep
5,5,1,1,4805.05,4805.05,4554.12,250.93,keep
5,5,2,0,5355.66,5355.66,4604.74,750.92,keep
5,5,2,1,4886.84,4886.84,4554.12,332.72,keep
5,6,0,0,4792.34,4792.34,4611.72,180.62,keep
5,6,0,1,4556.98,4408.35,4556.98,-148.62,replace
5,6,1,0,5095.41,5095.41,4611.72,483.69,keep
5,6,1,1,4652.30,4652.30,4556.98,95.32,keep
5,6,2,0,5195.68,5195.68,4611.72,583.96,keep
5,6,2,1,4751.86,4751.86,4556.98,194.89,keep
5,6,3,0,5282.75,5282.75,4611.72,671.02,keep
5,6,3,1,4838.48,4838.48,4556.98,281.51,keep
5,7,0,0,4691.18,4691.18,4620.04,71.14,keep
5,7,0,1,4560.64,4351.98,4560.64,-208.66,replace
5,7,1,0,4929.26,4929.26,4620.04,309.22,keep
5,7,1,1,4560.64,4529.10,4560.64,-31.54,replace
5,7,2,0,5040.65,5040.65,4620.04,420.61,keep
5,7,2,1,4622.21,4622.21,4560.64,61.57,keep
5,7,3,0,5146.67,5146.67,4620.04,526.63,keep
5,7,3,1,4727.62,4727.62,4560.64,166.97,keep
5,7,4,0,5238.69,5238.69,4620.04,618.65,keep
5,7,4,1,4819.73,4819.73,4560.64,259.09,keep
5,8,0,0,4636.81,4636.81,4628.72,8.09,keep
5,8,0,1,4564.57,4328.19,4564.57,-236.38,replace
5,8,1,0,4779.69,4779.69,4628.72,150.97,keep
5,8,1,1,4564.57,4435.32,4564.57,-129.25,replace
5,8,2,0,4895.29,4895.29,4628.72,266.57,keep
5,8,2,1,4564.57,4514.36,4564.57,-50.20,replace
5,8,3,0,5016.49,5016.49,4628.72,387.77,keep
5,8,3,1,4622.18,4622.18,4564.57,57.62,keep
5,8,4,0,5128.55,5128.55,4628.72,499.83,keep
5,8,4,1,4734.10,4734.10,4564.57,169.54,keep
5,8,5,0,5225.71,5225.71,4628.72,596.99,keep
5,8,5,1,4833.35,4833.35,4564.57,268.79,keep
5,9,0,0,4637.29,4612.17,4637.29,-25.12,replace
5,9,0,1,4568.48,4319.71,4568.48,-248.77,replace
5,9,1,0,4642.04,4642.04,4637.29,4.76,keep
5,9,1,1,4568.48,4349.43,4568.48,-219.05,replace
5,9,2,0,4764.37,4764.37,4637.29,127.09,keep
5,9,2,1,4568.48,4433.07,4568.48,-135.40,replace
5,9,3,0,4893.60,4893.60,4637.29,256.32,keep
5,9,3,1,4568.48,4523.07,4568.48,-45.40,replace
5,9,4,0,5024.20,5024.20,4637.29,386.92,keep
5,9,4,1,4653.31,4653.31,4568.48,84.83,keep
5,9,5,0,5142.57,5142.57,4637.29,505.28,keep
5,9,5,1,4773.30,4773.30,4568.48,204.83,keep
5,9,6,0,5244.74,5244.74,4637.29,607.46,keep
5,9,6,1,4884.89,4884.89,4568.48,316.42,keep
5,10,0,0,4645.50,4589.36,4645.50,-56.14,replace
5,10,0,1,4572.24,4311.94,4572.24,-260.30,replace
5,10,1,0,4645.50,4619.24,4645.50,-26.26,replace
5,10,1,1,4572.24,4341.66,4572.24,-230.59,replace
5,10,2,0,4645.50,4642.91,4645.50,-2.59,replace
5,10,2,1,4572.24,4357.84,4572.24,-214.40,replace
5,10,3,0,4782.26,4782.26,4645.50,136.76,keep
5,10,3,1,4572.24,4453.12,4572.24,-119.12,replace
5,10,4,0,4926.40,4926.40,4645.50,280.90,keep
5,10,4,1,4577.80,4577.80,4572.24,5.56,keep
5,10,5,0,5064.38,5064.38,4645.50,418.88,keep
5,10,5,1,4716.98,4716.98,4572.24,144.74,keep
5,10,6,0,5189.04,5189.04,4645.50,543.54,keep
5,10,6,1,4849.81,4849.81,4572.24,277.57,keep
5,10,7,0,5295.09,5295.09,4645.50,649.59,keep
5,10,7,1,4991.69,4991.69,4572.24,419.45,keep
5,11,0,0,4653.24,4597.79,4653.24,-55.45,replace
5,11,0,1,4575.80,4334.33,4575.80,-241.47,replace
5,11,1,0,4653.24,4597.79,4653.24,-55.45,replace
5,11,1,1,4575.80,4334.33,4575.80,-241.47,replace
5,11,2,0,4653.24,4597.79,4653.24,-55.45,replace
5,11,2,1,4575.80,4334.33,4575.80,-241.47,replace
5,11,3,0,4679.71,4679.71,4653.24,26.46,keep
5,11,3,1,4575.80,4390.34,4575.80,-185.45,replace
5,11,4,0,4835.48,4835.48,4653.24,182.24,keep
5,11,4,1,4575.80,4507.76,4575.80,-68.04,replace
5,11,5,0,4991.51,4991.51,4653.24,338.26,keep
5,11,5,1,4664.59,4664.59,4575.80,88.79,keep
5,11,6,0,5136.97,5136.97,4653.24,483.72,keep
5,11,6,1,4817.05,4817.05,4575.80,241.25,keep
5,11,7,0,5267.00,5267.00,4653.24,613.76,keep
5,11,7,1,4978.85,4978.85,4575.80,403.05,keep
5,11,8,0,5371.95,5371.95,4731.17,640.78,keep
5,11,8,1,5214.73,5214.73,4611.64,603.09,keep
5,12,0,0,4660.47,4577.79,4660.47,-82.68,replace
5,12,0,1,4579.12,4327.49,4579.12,-251.63,replace
5,12,2,0,4660.47,4577.79,4660.47,-82.68,replace
5,12,2,1,4579.12,4327.49,4579.12,-251.63,replace
5,12,3,0,4660.47,4586.68,4660.47,-73.78,replace
5,12,3,1,4579.12,4333.57,4579.12,-245.55,replace
5,12,4,0,4752.04,4752.04,4660.47,91.58,keep
5,12,4,1,4579.12,4446.64,4579.12,-132.48,replace
5,12,5,0,4924.05,4924.05,4660.47,263.58,keep
5,12,5,1,4616.16,4616.16,4579.12,37.05,keep
5,12,6,0,5088.64,5088.64,4660.47,428.17,keep
5,12,6,1,4786.69,4786.69,4579.12,207.57,keep
5,12,7,0,5240.86,5240.86,4660.47,580.40,keep
5,12,7,1,4966.90,4966.90,4579.12,387.79,keep
5,12,8,0,5371.95,5371.95,4731.16,640.78,keep
5,12,8,1,5214.73,5214.73,4611.64,603.09,keep
5,12,9,0,5784.45,5784.45,4731.16,1053.28,keep
5,12,9,1,5555.48,5555.48,4611.64,943.84,keep
5,13,0,0,4667.15,4559.27,4667.15,-107.88,replace
5,13,0,1,4582.19,4321.14,4582.19,-261.05,replace
5,13,3,0,4667.15,4559.27,4667.15,-107.88,replace
5,13,3,1,4582.19,4321.14,4582.19,-261.05,replace
5,13,4,0,4677.09,4677.09,4667.15,9.94,keep
5,13,4,1,4582.19,4401.70,4582.19,-180.49,replace
5,13,5,0,4861.95,4861.95,4667.15,194.80,keep
5,13,5,1,4582.19,4571.63,4582.19,-10.56,replace
5,13,6,0,5044.06,5044.06,4667.15,376.91,keep
5,13,6,1,4758.70,4758.70,4582.19,176.51,keep
5,13,7,0,5216.69,5216.69,4667.15,549.54,keep
5,13,7,1,4955.86,4955.86,4582.19,373.67,keep
5,13,8,0,5371.94,5371.94,4731.16,640.78,keep
5,13,8,1,5214.72,5214.72,4611.64,603.09,keep
5,13,9,0,5784.45,5784.45,4731.16,1053.28,keep
5,13,9,1,5555.48,5555.48,4611.64,943.84,keep
5,14,0,0,4673.30,4542.21,4673.30,-131.09,replace
5,14,0,1,4585.02,4315.28,4585.02,-269.73,replace
5,14,4,0,4673.30,4608.47,4673.30,-64.83,replace
5,14,4,1,4585.02,4360.59,4585.02,-224.43,replace
5,14,5,0,4805.01,4805.01,4673.30,131.71,keep
5,14,5,1,4585.02,4530.84,4585.02,-54.18,replace
5,14,6,0,5003.13,5003.13,4673.30,329.83,keep
5,14,6,1,4733.02,4733.02,4585.02,148.00,keep
5,14,7,0,5194.46,5194.46,4673.30,521.16,keep
5,14,7,1,4945.70,4945.70,4585.02,360.68,keep
5,14,8,0,5371.94,5371.94,4731.16,640.78,keep
5,14,8,1,5214.72,5214.72,4611.64,603.09,keep
5,14,9,0,5784.45,5784.45,4731.16,1053.28,keep
5,14,9,1,5555.48,5555.48,4611.64,943.84,keep
5,15,0,0,4678.94,4526.57,4678.94,-152.36,replace
5,15,0,1,4587.61,4309.91,4587.61,-277.70,replace
5,15,5,0,4753.00,4753.00,4678.94,74.07,keep
5,15,5,1,4587.61,4493.61,4587.61,-94.01,replace
5,15,6,0,4965.69,4965.69,4678.94,286.76,keep
5,15,6,1,4709.55,4709.55,4587.61,121.94,keep
5,15,7,0,5174.09,5174.09,4678.94,495.16,keep
5,15,7,1,4936.40,4936.40,4587.61,348.79,keep
5,15,8,0,5371.94,5371.94,4731.16,640.78,keep
5,15,8,1,5214.72,5214.72,4611.63,603.09,keep
5,15,9,0,5784.44,5784.44,4731.16,1053.28,keep
5,15,9,1,5555.48,5555.48,4611.63,943.84,keep
5,16,0,0,4684.08,4512.28,4684.08,-171.80,replace
5,16,0,1,4589.98,4304.99,4589.98,-284.99,replace
5,16,6,0,4931.55,4931.55,4684.08,247.47,keep
5,16,6,1,4688.15,4688.15,4589.98,98.17,keep
5,16,7,0,5155.50,5155.50,4684.08,471.42,keep
5,16,7,1,4927.90,4927.90,4589.98,337.92,keep
5,16,8,0,5371.94,5371.94,4731.16,640.78,keep
5,16,8,1,5214.72,5214.72,4611.63,603.09,keep
5,16,9,0,5784.44,5784.44,4731.16,1053.28,keep
5,16,9,1,5555.48,5555.48,4611.63,943.84,keep
5,17,0,0,4688.77,4499.26,4688.77,-189.51,replace
5,17,0,1,4592.13,4300.50,4592.13,-291.63,replace
5,17,7,0,5138.57,5138.57,4688.77,449.80,keep
5,17,7,1,4920.17,4920.17,4592.13,328.03,keep
5,17,8,0,5371.94,5371.94,4731.16,640.78,keep
5,17,8,1,5214.72,5214.72,4611.63,603.09,keep
5,17,9,0,5784.44,5784.44,4731.16,1053.28,keep
5,17,9,1,5555.48,5555.48,4611.63,943.84,keep
5,18,0,0,4693.02,4487.42,4693.02,-205.60,replace
5,18,0,1,4594.09,4296.42,4594.09,-297.67,replace
5,18,8,0,5371.94,5371.94,4731.16,640.78,keep
5,18,8,1,5214.72,5214.72,4611.63,603.09,keep
5,18,9,0,5784.44,5784.44,4731.16,1053.28,keep
