parity,mac,mip,cm,V,Q_keep,Q_replace,cow_value,action
2,13,3,1,5379.59,5379.59,5144.64,234.95,keep
2,13,4,0,5878.07,5878.07,5147.35,730.71,keep
2,13,4,1,5546.46,5546.46,5144.64,401.82,keep
2,13,5,0,6037.66,6037.66,5147.35,890.31,keep
2,13,5,1,5707.90,5707.90,5144.64,563.26,keep
2,13,6,0,6186.93,6186.93,5147.35,1039.58,keep
2,13,6,1,5865.91,5865.91,5144.64,721.27,keep
2,13,7,0,6321.87,6321.87,5147.35,1174.51,keep
2,13,7,1,6034.82,6034.82,5144.64,890.18,keep
2,13,8,0,6436.04,6436.04,5195.28,1240.76,keep
2,13,8,1,6275.18,6275.18,5166.69,1108.50,keep
2,13,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,13,9,1,6607.99,6607.99,5166.69,1441.30,keep
2,14,0,0,5151.53,5086.77,5151.53,-64.76,replace
2,14,0,1,5146.56,4863.83,5146.56,-282.73,replace
2,14,4,0,5795.84,5795.84,5151.53,644.31,keep
2,14,4,1,5483.29,5483.29,5146.56,336.73,keep
2,14,5,0,5971.89,5971.89,5151.53,820.36,keep
2,14,5,1,5660.81,5660.81,5146.56,514.25,keep
2,14,6,0,6140.06,6140.06,5151.53,988.53,keep
2,14,6,1,5836.56,5836.56,5146.56,690.00,keep
2,14,7,0,6296.72,6296.72,5151.53,1145.19,keep
2,14,7,1,6023.29,6023.29,5146.56,876.73,keep
2,14,8,0,6436.04,6436.04,5195.28,1240.76,keep
2,14,8,1,6275.18,6275.18,5166.68,1108.50,keep
2,14,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,14,9,1,6607.99,6607.99,5166.68,1441.30,keep
2,15,0,0,5155.40,5066.84,5155.40,-88.56,replace
2,15,0,1,5148.34,4855.90,5148.34,-292.44,replace
2,15,5,0,5911.21,5911.21,5155.40,755.81,keep
2,15,5,1,5617.39,5617.39,5148.34,469.06,keep
2,15,6,0,6096.76,6096.76,5155.40,941.36,keep
2,15,6,1,5809.47,5809.47,5148.34,661.13,keep
2,15,7,0,6273.46,6273.46,5155.40,1118.06,keep
2,15,7,1,6012.62,6012.62,5148.34,864.29,keep
2,15,8,0,6436.04,6436.04,5195.28,1240.76,keep
2,15,8,1,6275.18,6275.18,5166.68,1108.50,keep
2,15,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,15,9,1,6607.99,6607.99,5166.68,1441.30,keep
2,16,0,0,5158.96,5048.45,5158.96,-110.51,replace
2,16,0,1,5149.98,4848.57,5149.98,-301.40,replace
2,16,6,0,6056.88,6056.88,5158.96,897.92,keep
2,16,6,1,5784.52,5784.52,5149.98,634.54,keep
2,16,7,0,6252.01,6252.01,5158.96,1093.05,keep
2,16,7,1,6002.79,6002.79,5149.98,852.81,keep
2,16,8,0,6436.04,6436.04,5195.28,1240.76,keep
2,16,8,1,6275.18,6275.18,5166.68,1108.50,keep
2,16,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,16,9,1,6607.99,6607.99,5166.68,1441.30,keep
2,17,0,0,5162.24,5031.53,5162.24,-130.71,replace
2,17,0,1,5151.48,4841.83,5151.48,-309.65,replace
2,17,7,0,6232.28,6232.28,5162.24,1070.04,keep
2,17,7,1,5993.74,5993.74,5151.48,842.26,keep
2,17,8,0,6436.04,6436.04,5195.28,1240.76,keep
2,17,8,1,6275.18,6275.18,5166.68,1108.50,keep
2,17,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,17,9,1,6607.99,6607.99,5166.68,1441.30,keep
2,18,0,0,5165.25,5016.00,5165.25,-149.25,replace
2,18,0,1,5152.87,4835.65,5152.87,-317.22,replace
2,18,8,0,6436.04,6436.04,5195.28,1240.76,keep
2,18,8,1,6275.18,6275.18,5166.68,1108.50,keep
2,18,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,18,9,1,6607.99,6607.99,5166.68,1441.30,keep
2,19,0,0,5168.00,5162.83,5168.00,-5.17,replace
2,19,0,1,5154.13,4961.39,5154.13,-192.75,replace
2,19,9,0,6863.39,6863.39,5195.28,1668.10,keep
2,19,9,1,6607.99,6607.99,5166.68,1441.30,keep
2,20,0,0,5343.03,5343.03,5170.52,172.51,keep
2,20,0,1,5232.20,5232.20,5155.29,76.90,keep
3,1,0,0,7217.22,7217.22,5207.18,2010.04,keep
3,1,0,1,6656.23,6656.23,5207.63,1448.60,keep
3,2,0,0,7112.43,7112.43,5161.26,1951.17,keep
3,2,0,1,6490.12,6490.12,5178.84,1311.28,keep
3,3,0,0,6912.45,6912.45,5145.31,1767.14,keep
3,3,0,1,6262.75,6262.75,5168.14,1094.61,keep
3,4,0,0,6617.68,6617.68,5142.21,1475.47,keep
3,4,0,1,5987.47,5987.47,5165.23,822.24,keep
3,4,1,0,7030.88,7030.88,5142.21,1888.67,keep
3,4,1,1,6449.77,6449.77,5165.23,1284.54,keep
3,5,0,0,6323.66,6323.66,5144.91,1178.76,keep
3,5,0,1,5722.68,5722.68,5165.83,556.86,keep
3,5,1,0,6805.53,6805.53,5144.91,1660.62,keep
3,5,1,1,6253.15,6253.15,5165.83,1087.32,keep
3,5,2,0,6856.93,6856.93,5144.91,1712.02,keep
3,5,2,1,6304.34,6304.34,5165.83,1138.51,keep
3,6,0,0,6046.07,6046.07,5150.15,895.92,keep
3,6,0,1,5482.60,5482.60,5167.95,314.64,keep
3,6,1,0,6581.57,6581.57,5150.15,1431.42,keep
3,6,1,1,6060.56,6060.56,5167.95,892.61,keep
3,6,2,0,6655.78,6655.78,5150.15,1505.63,keep
3,6,2,1,6134.42,6134.42,5167.95,966.46,keep
3,6,3,0,6710.06,6710.06,5150.15,1559.90,keep
3,6,3,1,6188.69,6188.69,5167.95,1020.74,keep
3,7,0,0,5796.24,5796.24,5156.42,639.82,keep
3,7,0,1,5285.52,5285.52,5170.71,114.81,keep
3,7,1,0,6364.89,6364.89,5156.42,1208.47,keep
3,7,1,1,5875.87,5875.87,5170.71,705.16,keep
3,7,2,0,6460.19,6460.19,5156.42,1303.77,keep
3,7,2,1,5970.69,5970.69,5170.71,799.98,keep
3,7,3,0,6538.56,6538.56,5156.42,1382.14,keep
3,7,3,1,6048.88,6048.88,5170.71,878.17,keep
3,7,4,0,6595.84,6595.84,5156.42,1439.42,keep
3,7,4,1,6106.94,6106.94,5170.71,936.23,keep
3,8,0,0,5581.69,5581.69,5162.96,418.73,keep
3,8,0,1,5173.67,5144.63,5173.67,-29.04,replace
3,8,1,0,6158.86,6158.86,5162.96,995.90,keep
3,8,1,1,5701.31,5701.31,5173.67,527.64,keep
3,8,2,0,6273.57,6273.57,5162.96,1110.61,keep
3,8,2,1,5815.40,5815.40,5173.67,641.74,keep
3,8,3,0,6374.23,6374.23,5162.96,1211.26,keep
3,8,3,1,5915.72,5915.72,5173.67,742.05,keep
3,8,4,0,6456.96,6456.96,5162.96,1294.00,keep
3,8,4,1,5998.96,5998.96,5173.67,825.29,keep
3,8,5,0,6517.28,6517.28,5162.96,1354.32,keep
3,8,5,1,6062.81,6062.81,5173.67,889.15,keep
3,9,0,0,5406.54,5406.54,5169.43,237.12,keep
3,9,0,1,5176.62,5032.80,5176.62,-143.82,replace
3,9,1,0,5965.35,5965.35,5169.43,795.93,keep
3,9,1,1,5538.02,5538.02,5176.62,361.40,keep
3,9,2,0,6097.84,6097.84,5169.43,928.41,keep
3,9,2,1,5669.78,5669.78,5176.62,493.17,keep
3,9,3,0,6218.99,6218.99,5169.43,1049.56,keep
3,9,3,1,5790.44,5790.44,5176.62,613.83,keep
3,9,4,0,6325.26,6325.26,5169.43,1155.84,keep
3,9,4,1,5896.98,5896.98,5176.62,720.36,keep
3,9,5,0,6412.50,6412.50,5169.43,1243.07,keep
3,9,5,1,5987.16,5987.16,5176.62,810.54,keep
3,9,6,0,6475.61,6475.61,5169.43,1306.18,keep
3,9,6,1,6063.41,6063.41,5176.62,886.79,keep
3,10,0,0,5277.94,5277.94,5175.62,102.32,keep
3,10,0,1,5179.46,4954.35,5179.46,-225.10,replace
3,10,1,0,5785.21,5785.21,5175.62,609.58,keep
3,10,1,1,5386.48,5386.48,5179.46,207.02,keep
3,10,2,0,5933.93,5933.93,5175.62,758.31,keep
3,10,2,1,5534.37,5534.37,5179.46,354.92,keep
3,10,3,0,6073.86,6073.86,5175.62,898.24,keep
3,10,3,1,5673.68,5673.68,5179.46,494.22,keep
3,10,4,0,6201.79,6201.79,5175.62,1026.17,keep
3,10,4,1,5801.63,5801.63,5179.46,622.18,keep
3,10,5,0,6313.90,6313.90,5175.62,1138.28,keep
3,10,5,1,5916.16,5916.16,5179.46,736.71,keep
3,10,6,0,6405.50,6405.50,5175.62,1229.87,keep
3,10,6,1,6019.27,6019.27,5179.46,839.81,keep
3,10,7,0,6470.04,6470.04,5175.62,1294.42,keep
3,10,7,1,6130.39,6130.39,5179.46,950.94,keep
3,11,0,0,5202.07,5202.07,5181.47,20.60,keep
3,11,0,1,5182.14,4931.31,5182.14,-250.83,replace
3,11,1,0,5618.64,5618.64,5181.47,437.17,keep
3,11,1,1,5246.69,5246.69,5182.14,64.55,keep
3,11,2,0,5782.14,5782.14,5181.47,600.67,keep
3,11,2,1,5409.27,5409.27,5182.14,227.13,keep
3,11,3,0,5939.22,5939.22,5181.47,757.75,keep
3,11,3,1,5565.59,5565.59,5182.14,383.45,keep
3,11,4,0,6086.99,6086.99,5181.47,905.52,keep
